scenario,protocol,evidence_grade,reference_ids,n_spines,event_pattern,neck_length_um,neck_radius_um,head_radius_um,rho_ohm_cm,R_neck_Mohm,R_in_d_Mohm,SMI,synaptic_g_scale,ampa_g_max_nS,nmda_fraction,dendritic_leak_scale,hcn_scale,kdr_scale,ka_scale,cluster_spine_count,Zin_50Hz_Mohm,Ztransfer_50Hz_Mohm,transfer_gain_50Hz,electrotonic_distance_50Hz,dynamic_SMI_abs_50Hz,active_frozen_Zin_50Hz_Mohm,active_frozen_Ztransfer_50Hz_Mohm,clinical_claim,exploratory_only,A_h_mV,A_d_mV,A_s_mV,Gamma_h_to_d,Gamma_h_to_s,local_voltage_isolation,latency_head_ms,half_width_head_ms,head_voltage_integral_mV_ms,soma_voltage_integral_mV_ms,max_synaptic_conductance_nS,driving_force_reduction_mV,max_voltage_mV,min_voltage_mV,threshold_crossed_minus20mV,soma_crossed_0mV,finite,min_gate,max_gate,sample_index,uncertainty_seed
increased_nmda_contribution,isolated_single_spine,limited,Hanada2020GlutamateEpilepsy,1,synchronous,0.8160887526139612,0.10373431949082393,0.3978374178058045,100.0,24.14029623510596,309.94353119338183,0.0778861108736746,0.8120496080204016,1.1368694512285622,0.7910518031342859,0.780808437348052,1.2817301357889872,1.1359776592150297,0.9654565909655008,1,166.10727278780112,14.042897373148296,0.08454113499947608,2.4705170583424625,0.14532955619556,165.5848013813407,13.998021207044756,none,True,12.226612243877334,10.688729320929562,1.0499067920660825,0.8742183940839466,0.08587062148730855,0.12578160591605336,1.1800000000000006,4.200000000000002,112.41915716783008,39.46749659894529,1.1644383219890153,12.226612243877334,-57.592627326629035,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20261106
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.6227927998361438,0.13107863145846313,0.3670406873767632,100.0,11.537983497144085,309.93623715075756,0.03722695869064139,1.0048539118746453,1.4067954766245034,0.36420002975375115,0.8788012031871,1.0941331159537873,0.9563137898309106,0.841009702513881,3,166.1059656189315,14.042738434603084,0.08454084344459331,2.4705205070232203,0.06946158408069283,165.66047184817967,14.004474220325948,none,True,13.670322640240485,12.79527281255048,1.2114083300992506,0.9359890874035283,0.08861592823956493,0.06401091259647174,1.1800000000000006,4.1,111.71812685803138,41.97944289038034,1.4234968898943692,13.670322640240485,-56.1763777664165,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,0,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.7105124457978814,0.1082689153951616,0.3908492103362429,100.0,19.29364328360427,309.92173706358074,0.06225327550886228,1.4166472787464501,1.98330619024503,0.4547376063025914,1.0736199357871048,0.9625136968134338,1.0402469361982722,0.7741169997807631,3,166.10336691241386,14.04242245859158,0.08454026381052308,2.4705273633075167,0.11615443830092731,165.6808019312071,14.006127889579007,none,True,18.844173427221513,16.931035208898923,1.6480013303767083,0.8984758750119042,0.08745415853560728,0.10152412498809582,1.2200000000000024,4.26,161.6018633163419,57.930476190368026,2.021936650217195,18.844173427221513,-51.02993314641324,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,1,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.8730092419235299,0.13538617578154652,0.35107997384520256,100.0,15.16073744234522,309.9278066663132,0.0489169965270918,1.0783854907757517,1.5097396870860524,0.47323791909115603,0.9920681141690513,1.2451230874039871,0.8758617895731997,0.9683756281982903,3,166.10445472949013,14.042554725893295,0.08454050644675568,2.470524493244502,0.09127231095057192,165.6283072424703,14.001657743785685,none,True,14.793255898598652,13.575078125376692,1.3093459416380488,0.917653166985548,0.08850965268315825,0.082346833014452,1.1999999999999997,4.18,126.39954489686828,46.572388421575255,1.5345477902627378,14.793255898598652,-55.020550016269816,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,2,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.637760008859318,0.11779196223472871,0.3251604178426856,100.0,14.631070309131545,309.9148348539985,0.04720997081673831,1.1581258056420283,1.6213761278988394,0.2797011232602988,1.1663631209387113,1.165258837090298,1.1350394373327295,1.1000004654909399,3,166.1021298330277,14.04227204267331,0.08453998787847661,2.470530627225611,0.08808478448674477,165.60274938181058,13.999379780290692,none,True,15.540220593226163,14.302192439810831,1.348664078559908,0.9203339395352614,0.08678538830702172,0.07966606046473856,1.1800000000000006,4.08,122.60513896963471,45.7614560825108,1.6377000781263047,15.540220593226163,-54.306745156907,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,3,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.7188702469693593,0.12419773058090176,0.3102388605527659,100.0,14.834513769566632,309.9064867921296,0.04786770978278009,1.330624857185556,1.8628748000597781,0.2558136642733359,1.2785400594942087,0.7284352117926877,0.8090897689716439,0.8989862574486803,3,166.1006335583107,14.042090111506477,0.08453965412827223,2.470534575071732,0.08931039847213393,165.76361043608114,14.013143071809747,none,True,17.458076728159384,16.058342661592576,1.5237471325067198,0.919823123224732,0.08728035488863208,0.08017687677526797,1.1999999999999997,4.16,138.47172022571263,51.18562350064077,1.881735727589866,17.458076728159384,-52.45106291117364,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,4,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.8306430229705173,0.12514077151668002,0.34365612960974645,100.0,16.883671456913667,309.9441073249325,0.05447327778751261,1.5119509939342608,2.116731391507965,0.41870965767122403,0.7730685442864518,0.8741125669344115,1.264397422791318,1.2127694408810503,3,166.1073760346184,14.042909926926404,0.08454115802780321,2.47051678595052,0.10164311700038503,165.65593025953592,14.004134343121658,none,True,19.620492018464276,17.86033902522765,1.7247955745412213,0.910290068588484,0.08790786555801283,0.08970993141151595,1.2400000000000015,4.240000000000001,165.88431578526115,59.829481427674565,2.156050099632565,19.620492018464276,-50.29183024789692,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,5,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.8083734160748154,0.10523910866953312,0.31618350397097855,100.0,23.233135644950334,309.91965928477117,0.07496502706077919,1.22255815376968,1.7115814152775517,0.2210180666847817,1.1015380169945157,1.0504176312956135,1.2098728903560798,1.0418391262025775,3,166.10299451762114,14.042377179263369,0.08454018074775692,2.4705283458311476,0.13987186511851613,165.62335094048356,14.001180061525835,none,True,16.81911027985056,14.786345813617999,1.3903810363694313,0.8791395958282152,0.08266674117923586,0.12086040417178479,1.1800000000000006,4.060000000000001,127.87584028375421,46.37458640912506,1.7261643041387191,16.81911027985056,-53.05147322459433,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,6,20261207
increased_clustering_synchrony,isolated_single_spine,limited,LondonHausser2005;Losonczy2008CompartmentalizedPlasticity;Major2008DendriticSpikes,1,synchronous,0.7562712882062308,0.11243380677632205,0.38619624828167604,100.0,19.042936077763283,309.93965886426247,0.061440785433990244,1.307317292158026,1.8302442090212363,0.33885301996018025,0.8328311007506451,0.7793806836800817,0.7367522343963328,1.2465489290338716,3,166.10657883167204,14.042812995064894,0.08454098021786063,2.4705188891879692,0.1146428769510742,165.75304158270058,14.012447087759297,none,True,17.571666815403688,15.801723797188375,1.5153722465495734,0.899272901267184,0.08623952767082782,0.10072709873281604,1.1999999999999997,4.199999999999999,143.55764260896012,51.95082025828036,1.8550154435958055,17.571666815403688,-52.32835361443432,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20261207
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.6997295356807286,0.10307013330194312,0.38986764005447533,100.0,20.965955408692157,309.9279772437495,0.06764783094171273,1.1420309563360274,1.5988433388704382,0.6156747919193994,0.9897762696826586,0.583079052503291,0.9451138703500181,0.8149515433698322,3,166.10448530055294,14.042558443019855,0.08454051326555666,2.4705244125873,0.12622148866573904,165.7869540754259,14.015285315435055,none,True,16.044481771008112,14.276224371905636,1.3908747935388044,0.8897903076995817,0.08668867049679801,0.11020969230041833,1.1999999999999997,4.279999999999999,143.06752782694076,50.078079240216155,1.635390480257938,16.044481771008112,-53.89890787095655,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,0,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.9121378950736995,0.10635761151166649,0.3216587512106904,100.0,25.66690332384734,309.9079071056199,0.08282106630825585,1.492598153687045,2.089637415161863,0.6409956645544451,1.259454140892617,0.641303980882854,0.8654363934648924,0.6813546311607442,3,166.10088813420182,14.04212106522509,0.08453971091280202,2.4705339033808986,0.15452598485270994,165.78614175088163,14.015087376808244,none,True,20.409324739514297,17.75561226127518,1.776966384910511,0.8699754885519906,0.08706639771722303,0.13002451144800942,1.2600000000000007,4.400000000000001,188.65574469903174,64.73230072583088,2.152031521904784,20.409324739514297,-49.51499949398506,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,1,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.8734739050871612,0.10828002504386901,0.3436715841208926,100.0,23.713920918363463,309.9146071567671,0.07651759668871633,1.3827615434272003,1.9358661607980803,0.40832716860340545,1.1694227083113717,0.4341505055187767,0.6586738532807455,0.6488316537222812,3,166.10208902225887,14.042267080513028,0.08453997877553042,2.4705307349018355,0.14276714433847745,165.86938833802333,14.02228029928248,none,True,18.84962782692757,16.54993765290326,1.6069600802531836,0.8779981124752451,0.08525155483216314,0.12200188752475494,1.2200000000000024,4.26,158.59551764137774,55.718003823800984,1.9695723866725572,18.84962782692757,-51.10330035983656,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,2,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.8164004051515703,0.09222317476953508,0.4129763666727376,100.0,30.55436072069938,309.88562399674595,0.09859883245510034,1.0098345588924984,1.4137683824494978,0.46224911852656103,1.5589132670449124,0.49955394842533835,0.8329684690810497,0.5552310829710763,3,166.0968939225431,14.041635412308958,0.08453881996647737,2.470544442227197,0.18395503973089322,165.82686803919412,14.018443037221148,none,True,15.010554479618007,12.705305242688286,1.215848638097969,0.8464247779747317,0.08099958197739475,0.1535752220252683,1.1800000000000006,4.1400000000000015,123.7858124828187,42.467346133308446,1.4367043694479278,15.010554479618007,-54.93747203588284,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,3,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.9856979877559651,0.11225569409380341,0.42530760147207086,100.0,24.89873243392268,309.8821682428618,0.08034903258586008,1.2322610167406094,1.725165423436853,0.6756415289518011,1.6053589320458188,0.3785210556444626,1.0246864834838214,0.7224755520129112,3,166.0962744450585,14.041560090685435,0.08453868178319747,2.4705460767826937,0.14990542393025624,165.8213107422277,14.017943643580713,none,True,17.422803064760675,15.193973715104024,1.4940693173815245,0.8720740089082062,0.08575367073989522,0.1279259910917938,1.2200000000000024,4.320000000000001,158.7440193251513,54.207335632386794,1.7717036949764935,17.422803064760675,-52.56397633133914,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,4,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.853520242477286,0.12299607183489882,0.35064946949052817,100.0,17.958971857346192,309.8982135498688,0.05795119517349601,1.3064546643190154,1.8290365300466214,0.5351163931375695,1.3897183237129915,0.4131918743631021,0.6915015083282209,0.511410740968807,3,166.09915063349834,14.041909803755658,0.08453932335114381,2.4705384877654724,0.10812199694490363,165.87257603038196,14.022449340754768,none,True,17.66910759964589,15.985094236336053,1.5623547594954128,0.9046916572434259,0.08842295801779622,0.09530834275657407,1.2200000000000024,4.320000000000001,156.49884190700834,55.52459368169922,1.8683965961241622,17.66910759964589,-52.28805584421059,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,5,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,1.0229236080895556,0.09664611038652013,0.36823564690175664,100.0,34.859774134248525,309.8927568189351,0.1124897996716215,1.5829806479899373,2.216172907185912,0.48467498713584667,1.4630511376723883,0.5377135445198982,1.0742673186459297,0.7600552419581352,3,166.0981725170523,14.041790875401311,0.08453910517263352,2.470541068561996,0.20987451942416577,165.77542975616393,14.01407056010067,none,True,22.01338752775965,18.303101121877432,1.802501428805614,0.8314531826960564,0.08188205593221837,0.1685468173039436,1.2600000000000007,4.299999999999998,189.13313168413248,63.39990409457042,2.270296740656277,22.01338752775965,-47.94457824535528,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,6,20261308
combined_restrained_epileptogenesis,isolated_single_spine,compound_uncertain,Wong2005SpinesEpilepsy;Bernard2004DendriticChannelopathy;Kole2007HCN1Loss;Hanada2020GlutamateEpilepsy,1,synchronous,0.7678541193671081,0.11743481477530691,0.3995968826503285,100.0,17.72291324393691,309.9241159163087,0.057184685972364833,1.121630971377501,1.5702833599285013,0.552643094486631,1.0416569914445155,0.5229897230696439,0.7631147150445294,0.49383680182982653,3,166.1037932632259,14.042474298425875,0.0845403589078346,2.4705262384321762,0.10669782366650281,165.84063610980786,14.019871485692667,none,True,15.562783076529405,14.088666204990885,1.3653641698207069,0.9052793536805336,0.08773264801716889,0.09472064631946642,1.1999999999999997,4.240000000000001,136.6400358301876,48.65771325575385,1.6015678431764937,15.562783076529405,-54.37669032134377,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20261308
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.6539588742004525,0.12208444626435158,0.32232358089905183,100.0,13.966252495594182,309.92140882339953,0.04506385198949737,0.9833596986274391,1.3767035780784147,0.2984188917061532,1.07803030796539,1.6072690239966818,1.0205623296816098,0.9296535919697971,1,166.1033080830476,14.042415305552513,0.08454025068863559,2.470527518522179,0.08408172393900425,165.5193338830177,13.992256977203324,none,True,13.50991731102416,12.47476164802435,1.1811841788137571,0.923378090393261,0.08743089625351777,0.07662190960673898,1.1800000000000006,4.060000000000001,107.43545625960351,40.9180108384997,1.3900631041026839,13.50991731102416,-56.24253485871664,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,0,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.7131212276106884,0.1359707840688498,0.3947476222795701,100.0,12.277849000170887,309.92167262872016,0.03961597424288394,0.7888466443429902,1.1043853020801861,0.4406501632889688,1.0744857086932722,1.356199112817344,0.8695990895514082,1.1189371901085137,1,166.10335536398117,14.042421054422245,0.08454026123464625,2.4705273937767482,0.07391692343159788,165.59468500507586,13.998730730806628,none,True,11.168538606583269,10.407789979708703,0.98974781550204,0.9318846759032428,0.08861927691404814,0.06811532409675725,1.1800000000000006,4.08,93.12485575484318,35.24731191412551,1.118331049359579,11.168538606583269,-58.627025159885136,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,1,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.6282717770288034,0.13925238987739386,0.3884900670523919,100.0,10.313174438759583,309.9457674528944,0.03327412573984248,0.8584076815108059,1.2017707541151281,0.49401885886547525,0.7507661576335789,1.7297271537620835,1.1515027109177645,1.1995332050161531,1,166.10767353956788,14.04294610055193,0.08454122438363337,2.4705160010570353,0.06208728482554372,165.46372606485284,13.987635917773217,none,True,11.894617426579039,11.20709323544062,1.074548347358234,0.9421987133775218,0.0903390423433972,0.05780128662247819,1.1999999999999997,4.08,101.59207949431702,38.78359773512829,1.2195016324632038,11.894617426579039,-57.84845148820326,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,2,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.7426217011655112,0.1313309336239232,0.35482421345830034,100.0,13.705147066258748,309.931616920642,0.044219906321361045,0.7171896855810487,1.004065559813468,0.20816296994415004,0.9408749729317767,1.692501783399917,0.9468677673000282,1.2626938973579944,1,166.1051376010766,14.042637756070265,0.08454065875912586,2.470522691596518,0.08250886916678919,165.49712394377386,13.990414382674793,none,True,10.260130132755528,9.484600000253925,0.8862957666060933,0.9244132264925453,0.08638250735013474,0.07558677350745469,1.1800000000000006,3.939999999999999,78.14868201173914,30.589476347461066,1.0097589563846665,10.260130132755528,-59.477275925825126,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,3,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.5931112326269324,0.12487096613154182,0.33711117833133747,100.0,12.107746861756812,309.91537746818597,0.039067912540092405,1.112106262140245,1.556948766996343,0.41697347729480544,1.1590719875429722,1.1939551650337556,1.0970687872787068,0.860558346240796,1,166.1022270869998,14.042283867734216,0.08454000957120973,2.4705303706283384,0.07289334450293135,165.61122003345747,14.000110800777266,none,True,14.937574804451035,13.93939315285045,1.3311293317996435,0.9331764583831137,0.08911281444448395,0.0668235416168863,1.1999999999999997,4.1400000000000015,124.94772894345124,46.589290201334336,1.579599679637249,14.937574804451035,-54.89836090184099,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,4,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.5638741577621983,0.14570821297060807,0.30352509857895876,100.0,8.454039156734591,309.93514628754616,0.027276800511327786,0.9388964178971545,1.3144549850560163,0.37787060472457745,0.8934569934845951,1.4138235188067443,0.8359236784486705,0.7865932884607522,1,166.10577012079145,14.04271466401573,0.08454079983978836,2.4705210228072416,0.050895517660746216,165.6016118522701,13.999411630241184,none,True,12.717346740879016,12.110059254722756,1.1520843603312347,0.9522473123891341,0.09059156629172818,0.04775268761086593,1.1999999999999997,4.08,105.35946956900383,40.51276848415228,1.3298913200484968,12.717346740879016,-57.0610978104064,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,5,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.6961130464964478,0.11509140938873695,0.37238910676894227,100.0,16.728002467831775,309.9430006417399,0.05397122191240418,1.0289402101072578,1.4405162941501608,0.3389446908407495,0.787936027429383,1.0719176804575723,0.7522318428912284,0.7142590434838295,1,166.10717770896503,14.042885812515719,0.08454111379292796,2.470517309185449,0.10070607844015486,165.70180351942665,14.008067457152752,none,True,14.271926993807208,12.984551418410096,1.234556637596279,0.909796653531389,0.08650244904783852,0.09020334646861095,1.1800000000000006,4.1,115.37615361688911,42.70572697350378,1.4569904785221754,14.271926993807208,-55.56336622672359,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,6,20261409
alternative_direction_conflicting,isolated_single_spine,conflicting,Bender2003HCN;Wong2005SpinesEpilepsy,1,synchronous,0.795677875597572,0.14900596381495368,0.3319812520167004,100.0,11.407227624768453,309.9086607365983,0.036808353782871006,0.7838721790636173,1.097421050689064,0.262789920012528,1.2493270626673407,1.923700219955466,1.2431518579530387,1.0216946627568482,1,166.10102321371497,14.042137489458579,0.0845397410429626,2.4705335469785066,0.06867644403425059,165.4039330685055,13.982263697007127,none,True,10.965786243536515,10.267319788127553,0.9646146545467388,0.9363049361079189,0.08796584514086299,0.06369506389208113,1.1800000000000006,3.980000000000001,85.53128350722933,33.61526590902578,1.1056118611361903,10.965786243536515,-58.74239091778104,-70.0,False,False,True,0.028905534475191907,0.7540796658225246,7,20261409
