condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
high,63.1,-69.64821050243341,-69.64825509697336,-69.67528714966205,1.1577974285572248e-06
high,63.11,-69.64831082341357,-69.64835535718606,-69.67537570084251,1.1539445288623594e-06
high,63.12000000000001,-69.64841111166547,-69.6484555848462,-69.6754642302354,1.150104450785236e-06
high,63.13,-69.64851136720712,-69.64855577997119,-69.6755527378418,1.146277151658293e-06
high,63.14,-69.64861159005652,-69.64865594257846,-69.67564122366278,1.1424625889559392e-06
high,63.15000000000001,-69.64871178023168,-69.64875607268544,-69.67572968769942,1.1386607202940994e-06
high,63.16000000000001,-69.64881193775052,-69.64885617030951,-69.67581812995282,1.134871503429761e-06
high,63.17,-69.64891206263098,-69.64895623546805,-69.67590655042407,1.1310948962604698e-06
high,63.18,-69.64901215489104,-69.6490562681784,-69.67599494911431,1.1273308568238872e-06
high,63.19000000000001,-69.64911221454854,-69.64915626845789,-69.67608332602462,1.1235793432973035e-06
high,63.2,-69.64921224162133,-69.64925623632382,-69.67617168115616,1.119840313997211e-06
high,63.21,-69.64931223612729,-69.64935617179353,-69.67626001451006,1.116113727378795e-06
high,63.22,-69.64941219808428,-69.64945607488428,-69.67634832608748,1.112399542035499e-06
high,63.23000000000001,-69.64951212751006,-69.6495559456133,-69.67643661588954,1.1086977166985532e-06
high,63.24,-69.64961202442245,-69.64965578399783,-69.67652488391742,1.1050082102365385e-06
high,63.25,-69.6497118888392,-69.64975559005511,-69.67661313017231,1.1013309816548947e-06
high,63.26000000000001,-69.64981172077806,-69.6498553638023,-69.67670135465536,1.0976659900954851e-06
high,63.27000000000001,-69.64991152025675,-69.64995510525661,-69.67678955736778,1.0940131948361511e-06
high,63.28,-69.65001128729298,-69.65005481443518,-69.67687773831075,1.090372555290237e-06
high,63.29,-69.65011102190442,-69.65015449135515,-69.67696589748547,1.0867440310061548e-06
high,63.30000000000001,-69.65021072410875,-69.65025413603365,-69.67705403489317,1.0831275816669256e-06
high,63.31,-69.6503103939236,-69.65035374848779,-69.67714215053506,1.079523167089753e-06
high,63.32,-69.6504100313666,-69.65045332873461,-69.67723024441239,1.0759307472255428e-06
high,63.33000000000001,-69.65050963645533,-69.65055287679118,-69.67731831652637,1.0723502821584783e-06
high,63.34000000000001,-69.65060920920733,-69.65065239267457,-69.67740636687824,1.0687817321055855e-06
high,63.35,-69.65070874964024,-69.65075187640178,-69.67749439546928,1.065225057416267e-06
high,63.36,-69.65080825777154,-69.65085132798983,-69.67758240230074,1.0616802185718791e-06
high,63.37000000000001,-69.65090773361878,-69.6509507474557,-69.6776703873739,1.058147176185281e-06
high,63.38,-69.65100717719942,-69.65105013481636,-69.67775835069001,1.0546258910004216e-06
high,63.39,-69.65110658853094,-69.65114949008874,-69.6778462922504,1.0511163238918677e-06
high,63.40000000000001,-69.6512059676308,-69.6512488132898,-69.67793421205631,1.0476184358643893e-06
high,63.41000000000001,-69.65130531451643,-69.65134810443642,-69.6780221101091,1.0441321880525357e-06
high,63.42,-69.65140462920526,-69.6514473635455,-69.67810998641002,1.0406575417201805e-06
high,63.43,-69.65150391171466,-69.65154659063394,-69.67819784096045,1.037194458260106e-06
high,63.44000000000001,-69.65160316206199,-69.65164578571854,-69.67828567376168,1.0337428991935665e-06
high,63.45,-69.65170238026462,-69.65174494881617,-69.67837348481505,1.030302826169881e-06
high,63.46,-69.65180156633988,-69.65184407994364,-69.67846127412191,1.0268742009659749e-06
high,63.47,-69.65190072030505,-69.65194317911774,-69.67854904168361,1.0234569854859775e-06
high,63.48000000000001,-69.65199984217746,-69.65204224635525,-69.67863678750152,1.0200511417607888e-06
high,63.49,-69.65209893197435,-69.65214128167294,-69.67872451157696,1.0166566319476734e-06
high,63.5,-69.65219798971297,-69.65224028508753,-69.67881221391136,1.0132734183298167e-06
high,63.51000000000001,-69.65229701541057,-69.65233925661576,-69.67889989450607,1.0099014633159166e-06
high,63.52000000000001,-69.65239600908433,-69.65243819627433,-69.67898755336249,1.0065407294397817e-06
high,63.53,-69.65249497075145,-69.65253710407991,-69.67907519048202,1.0031911793598849e-06
high,63.54,-69.65259390042908,-69.65263598004918,-69.67916280586608,9.998527758589685e-07
high,63.55000000000001,-69.6526927981344,-69.6527348241988,-69.67925039951606,9.965254818436223e-07
high,63.56,-69.6527916638845,-69.65283363654538,-69.6793379714334,9.932092603438858e-07
high,63.57,-69.6528904976965,-69.65293241710555,-69.67942552161952,9.89904074512816e-07
high,63.58000000000001,-69.65298929958752,-69.65303116589588,-69.67951305007584,9.866098876260865e-07
high,63.59000000000001,-69.65308806957457,-69.65312988293296,-69.67960055680383,9.833266630815968e-07
high,63.6,-69.65318680767473,-69.65322856823333,-69.67968804180495,9.800543643990362e-07
high,63.61,-69.653285513905,-69.65332722181354,-69.67977550508064,9.76792955219496e-07
high,63.62000000000001,-69.65338418828243,-69.65342584369012,-69.67986294663238,9.735423993050596e-07
high,63.63,-69.65348283082395,-69.65352443387953,-69.67995036646164,9.703026605384122e-07
high,63.64,-69.65358144154659,-69.6536229923983,-69.6800377645699,9.670737029224207e-07
high,63.65000000000001,-69.65368002046728,-69.65372151926289,-69.68012514095868,9.638554905797389e-07
high,63.66000000000001,-69.65377856760291,-69.65382001448972,-69.68021249562946,9.606479877524292e-07
high,63.67,-69.65387708297042,-69.65391847809524,-69.68029982858373,9.574511588015335e-07
high,63.68,-69.65397556658671,-69.65401691009586,-69.68038713982303,9.542649682066969e-07
high,63.69000000000001,-69.6540740184686,-69.65411531050796,-69.68047442934886,9.510893805657655e-07
high,63.70000000000001,-69.654172438633,-69.65421367934792,-69.68056169716279,9.479243605944068e-07
high,63.71,-69.65427082709668,-69.6543120166321,-69.6806489432663,9.447698731256955e-07
high,63.72,-69.65436918387651,-69.65441032237683,-69.680736167661,9.416258831097388e-07
high,63.73000000000001,-69.65446750898923,-69.65450859659845,-69.68082337034838,9.384923556132772e-07
high,63.74,-69.65456580245161,-69.65460683931322,-69.68091055133003,9.353692558193161e-07
high,63.75,-69.65466406428044,-69.65470505053747,-69.68099771060754,9.322565490267093e-07
high,63.76000000000001,-69.65476229449243,-69.65480323028746,-69.68108484818245,9.291542006497889e-07
high,63.77000000000001,-69.65486049310428,-69.65490137857941,-69.68117196405635,9.260621762179954e-07
high,63.78,-69.6549586601327,-69.65499949542956,-69.68125905823084,9.229804413754651e-07
high,63.79,-69.65505679559436,-69.65509758085415,-69.68134613070751,9.199089618806697e-07
high,63.80000000000001,-69.65515489950593,-69.65519563486934,-69.68143318148796,9.168477036060193e-07
high,63.81,-69.65525297188402,-69.65529365749134,-69.68152021057384,9.137966325375131e-07
high,63.82,-69.65535101274527,-69.6553916487363,-69.68160721796671,9.107557147743254e-07
high,63.83000000000001,-69.65544902210623,-69.65548960862034,-69.68169420366827,9.077249165284445e-07
high,63.84000000000001,-69.65554699998353,-69.6555875371596,-69.68178116768007,9.04704204124313e-07
high,63.85,-69.6556449463937,-69.65568543437018,-69.68186811000382,9.016935439984242e-07
high,63.86,-69.65574286135329,-69.6557833002682,-69.68195503064113,8.986929026989674e-07
high,63.87000000000001,-69.65584074487882,-69.6558811348697,-69.68204192959368,8.957022468854497e-07
high,63.88000000000001,-69.65593859698679,-69.65597893819074,-69.68212880686313,8.92721543328338e-07
high,63.89,-69.65603641769367,-69.65607671024738,-69.68221566245114,8.897507589086701e-07
high,63.9,-69.65613420701597,-69.6561744510556,-69.68230249635941,8.867898606176992e-07
high,63.91000000000001,-69.65623196497008,-69.65627216063145,-69.6823893085896,8.838388155565204e-07
high,63.92,-69.65632969157245,-69.65636983899086,-69.68247609914344,8.808975909357235e-07
high,63.93,-69.65642738683947,-69.65646748614982,-69.68256286802259,8.779661540749996e-07
high,63.94000000000001,-69.65652505078754,-69.6565651021243,-69.68264961522878,8.750444724027949e-07
high,63.95000000000001,-69.65662268343304,-69.65666268693022,-69.68273634076371,8.721325134559558e-07
high,63.96,-69.6567202847923,-69.65676024058347,-69.68282304462913,8.6923024487935e-07
high,63.97,-69.65681785488167,-69.65685776309998,-69.68290972682674,8.663376344255188e-07
high,63.98000000000001,-69.65691539371744,-69.65695525449561,-69.6829963873583,8.634546499543119e-07
high,63.99,-69.65701290131592,-69.65705271478625,-69.68308302622553,8.605812594325477e-07
high,64.0,-69.65711037769343,-69.6571501439877,-69.6831696434302,8.577174309336311e-07
high,64.01,-69.65720782286614,-69.65724754211584,-69.68325623897407,8.548631326372127e-07
high,64.02000000000001,-69.6573052368503,-69.65734490918645,-69.68334281285887,8.520183328288437e-07
high,64.03,-69.65740261966221,-69.65744224521532,-69.68342936508641,8.491829998996052e-07
high,64.04,-69.65749997131797,-69.65753955021823,-69.68351589565846,8.463571023457686e-07
high,64.05000000000001,-69.65759729183385,-69.65763682421097,-69.68360240457682,8.435406087684389e-07
high,64.06,-69.65769458122597,-69.65773406720926,-69.68368889184325,8.407334878732226e-07
high,64.07000000000001,-69.65779183951047,-69.65783127922883,-69.68377535745955,8.379357084698546e-07
high,64.08000000000001,-69.65788906670349,-69.65792846028539,-69.68386180142757,8.35147239471865e-07
high,64.09,-69.65798626282114,-69.65802561039462,-69.68394822374908,8.323680498962424e-07
high,64.10000000000001,-69.65808342787952,-69.65812272957221,-69.68403462442593,8.295981088630711e-07
high,64.11,-69.6581805618947,-69.65821981783382,-69.68412100345994,8.268373855951997e-07
high,64.12,-69.65827766488272,-69.6583168751951,-69.68420736085294,8.240858494178927e-07
high,64.13000000000001,-69.65837473685964,-69.65841390167164,-69.68429369660679,8.213434697585065e-07
high,64.14,-69.65847177784144,-69.65851089727909,-69.6843800107233,8.186102161461229e-07
high,64.15,-69.65856878784416,-69.65860786203301,-69.68446630320436,8.158860582112296e-07
high,64.16000000000001,-69.65866576688377,-69.65870479594899,-69.68455257405184,8.131709656853742e-07
high,64.17,-69.6587627149762,-69.65880169904257,-69.68463882326758,8.104649084008398e-07
high,64.18,-69.65885963213745,-69.6588985713293,-69.68472505085346,8.077678562902922e-07
high,64.19000000000001,-69.65895651838342,-69.65899541282472,-69.6848112568114,8.05079779386454e-07
high,64.2,-69.65905337373,-69.65909222354432,-69.68489744114325,8.024006478217849e-07
high,64.21000000000001,-69.6591501981931,-69.65918900350358,-69.68498360385094,7.997304318281244e-07
high,64.22,-69.65924699178863,-69.65928575271802,-69.68506974493634,7.970691017363787e-07
high,64.23,-69.65934375453239,-69.65938247120305,-69.68515586440137,7.94416627976183e-07
high,64.24000000000001,-69.65944048644022,-69.65947915897412,-69.68524196224796,7.917729810755851e-07
high,64.25,-69.65953718752797,-69.65957581604667,-69.68532803847803,7.891381316607006e-07
high,64.26,-69.65963385781144,-69.65967244243609,-69.68541409309351,7.865120504553934e-07
high,64.27000000000001,-69.65973049730643,-69.6597690381578,-69.68550012609633,7.838947082809651e-07
high,64.28,-69.65982710602866,-69.65986560322715,-69.68558613748844,7.812860760558045e-07
high,64.29,-69.65992368399388,-69.65996213765952,-69.6856721272718,7.786861247950825e-07
high,64.30000000000001,-69.66002023121789,-69.66005864147021,-69.68575809544835,7.760948256104222e-07
high,64.31,-69.66011674771633,-69.66015511467461,-69.68584404202005,7.735121497095893e-07
high,64.32000000000001,-69.6602132335049,-69.66025155728796,-69.68592996698888,7.709380683961554e-07
high,64.33000000000001,-69.66030968859934,-69.6603479693256,-69.68601587035683,7.683725530691867e-07
high,64.34,-69.66040611301524,-69.66044435080279,-69.6861017521259,7.658155752229392e-07
high,64.35000000000001,-69.6605025067683,-69.66054070173479,-69.68618761229804,7.632671064465173e-07
high,64.36,-69.66059886987408,-69.66063702213684,-69.68627345087528,7.60727118423575e-07
high,64.37,-69.66069520234825,-69.66073331202419,-69.68635926785959,7.581955829319933e-07
high,64.38000000000001,-69.66079150420637,-69.66082957141204,-69.686445063253,7.556724718435818e-07
high,64.39,-69.66088777546406,-69.66092580031558,-69.68653083705753,7.531577571237431e-07
high,64.4,-69.66098401613681,-69.66102199874999,-69.6866165892752,7.506514108311776e-07
high,64.41000000000001,-69.66108022624017,-69.66111816673043,-69.68670231990805,7.481534051175612e-07
high,64.42,-69.66117640578972,-69.66121430427206,-69.6867880289581,7.456637122272582e-07
high,64.43,-69.66127255480087,-69.66131041138999,-69.6868737164274,7.431823044969847e-07
high,64.44000000000001,-69.66136867328918,-69.66140648809937,-69.68695938231801,7.407091543555143e-07
high,64.45,-69.6614647612701,-69.66150253441528,-69.68704502663195,7.382442343233833e-07
high,64.46000000000001,-69.66156081875909,-69.66159855035279,-69.68713064937133,7.357875170125622e-07
high,64.47,-69.66165684577155,-69.661694535927,-69.68721625053819,7.333389751261666e-07
high,64.48,-69.66175284232293,-69.66179049115291,-69.6873018301346,7.308985814581477e-07
high,64.49000000000001,-69.6618488084286,-69.6618864160456,-69.68738738816268,7.284663088930005e-07
high,64.5,-69.66194474410399,-69.66198231062008,-69.68747292462447,7.260421304054466e-07
high,64.51,-69.66204064936446,-69.66207817489135,-69.68755843952209,7.236260190601408e-07
high,64.52000000000001,-69.66213652422532,-69.66217400887439,-69.68764393285765,7.212179480113841e-07
high,64.53,-69.66223236870192,-69.66226981258419,-69.68772940463325,7.188178905028031e-07
high,64.54,-69.66232818280959,-69.66236558603566,-69.68781485485098,7.164258198670673e-07
high,64.55000000000001,-69.6624239665636,-69.6624613292438,-69.68790028351299,7.140417095255872e-07
high,64.56,-69.66251971997924,-69.6625570422235,-69.68798569062139,7.11665532988228e-07
high,64.57000000000001,-69.66261544307181,-69.66265272498968,-69.68807107617832,7.092972638530017e-07
high,64.58,-69.66271113585653,-69.66274837755725,-69.68815644018592,7.069368758057819e-07
high,64.59,-69.6628067983486,-69.66284399994103,-69.68824178264632,7.045843426200071e-07
high,64.60000000000001,-69.66290243056329,-69.66293959215594,-69.68832710356169,7.022396381564029e-07
high,64.61,-69.66299803251577,-69.6630351542168,-69.68841240293419,6.999027363626697e-07
high,64.62,-69.66309360422122,-69.66313068613846,-69.68849768076596,6.975736112732051e-07
high,64.63000000000001,-69.66318914569479,-69.6632261879357,-69.6885829370592,6.952522370088229e-07
high,64.64,-69.66328465695166,-69.66332165962335,-69.68866817181606,6.92938587776449e-07
high,64.65,-69.66338013800696,-69.6634171012162,-69.68875338503872,6.906326378688461e-07
high,64.66000000000001,-69.66347558887576,-69.66351251272899,-69.68883857672941,6.883343616643211e-07
high,64.67,-69.66357100957319,-69.66360789417647,-69.68892374689027,6.860437336264555e-07
high,64.68,-69.66366640011431,-69.66370324557339,-69.68900889552354,6.837607283037995e-07
high,64.69000000000001,-69.66376176051419,-69.66379856693447,-69.68909402263142,6.81485320329601e-07
high,64.7,-69.66385709078791,-69.66389385827443,-69.6891791282161,6.792174844215309e-07
high,64.71000000000001,-69.66395239095047,-69.66398911960796,-69.68926421227982,6.769571953813868e-07
high,64.72,-69.66404766101688,-69.66408435094972,-69.6893492748248,6.747044280948225e-07
high,64.73,-69.66414290100217,-69.66417955231437,-69.68943431585329,6.724591575310638e-07
high,64.74000000000001,-69.66423811092126,-69.66427472371656,-69.6895193353675,6.702213587426441e-07
high,64.75,-69.66433329078917,-69.66436986517093,-69.68960433336969,6.679910068651054e-07
high,64.76,-69.66442844062084,-69.66446497669209,-69.68968930986209,6.657680771167355e-07
high,64.77000000000001,-69.6645235604312,-69.66456005829464,-69.68977426484699,6.635525447982963e-07
high,64.78,-69.66461865023517,-69.66465510999316,-69.6898591983266,6.613443852927372e-07
high,64.79,-69.66471371004761,-69.66475013180221,-69.68994411030323,6.591435740649298e-07
high,64.80000000000001,-69.66480873988347,-69.66484512373637,-69.69002900077913,6.569500866613897e-07
high,64.81,-69.66490373975756,-69.66494008581014,-69.69011386975662,6.547638987100192e-07
high,64.82000000000001,-69.66499870968477,-69.66503501803808,-69.69019871723793,6.525849859198151e-07
high,64.83,-69.66509364967987,-69.66512992043468,-69.69028354322539,6.50413324080613e-07
high,64.84,-69.66518855975777,-69.66522479301443,-69.69036834772128,6.482488890628118e-07
high,64.85000000000001,-69.66528343993322,-69.66531963579183,-69.69045313072789,6.460916568171163e-07
high,64.86,-69.665378290221,-69.6654144487813,-69.69053789224755,6.439416033742547e-07
high,64.87,-69.6654731106359,-69.66550923199735,-69.69062263228258,6.417987048447187e-07
high,64.88000000000001,-69.66556790119269,-69.66560398545437,-69.69070735083528,6.396629374185096e-07
high,64.89,-69.66566266190607,-69.66569870916678,-69.690792047908,6.375342773648525e-07
high,64.9,-69.66575739279077,-69.665793403149,-69.69087672350305,6.354127010319475e-07
high,64.91000000000001,-69.66585209386152,-69.6658880674154,-69.69096137762277,6.332981848467e-07
high,64.92,-69.66594676513299,-69.66598270198038,-69.69104601026953,6.311907053144684e-07
high,64.93,-69.66604140661987,-69.66607730685827,-69.69113062144567,6.290902390187895e-07
high,64.94000000000001,-69.66613601833681,-69.66617188206342,-69.69121521115352,6.269967626211242e-07
high,64.95,-69.66623060029845,-69.66626642761017,-69.69129977939548,6.249102528606086e-07
high,64.96000000000001,-69.66632515251942,-69.66636094351283,-69.69138432617387,6.22830686553776e-07
high,64.97,-69.66641967501432,-69.66645542978571,-69.69146885149111,6.207580405943129e-07
high,64.98,-69.66651416779777,-69.66654988644306,-69.69155335534954,6.186922919527951e-07
high,64.99000000000001,-69.66660863088434,-69.6666443134992,-69.69163783775157,6.166334176764452e-07
high,65.0,-69.66670306428857,-69.66673871096835,-69.69172229869959,6.145813948888578e-07
high,65.01000000000002,-69.66679746802504,-69.66683307886476,-69.69180673819598,6.125362007897568e-07
high,65.02000000000001,-69.66689184210829,-69.66692741720267,-69.69189115624316,6.104978126547461e-07
high,65.03,-69.66698618655279,-69.66702172599625,-69.69197555284353,6.084662078350457e-07
high,65.04,-69.66708050137308,-69.66711600525973,-69.69205992799948,6.064413637572478e-07
high,65.05000000000001,-69.66717478658362,-69.66721025500729,-69.69214428171345,6.04423257923061e-07
high,65.06,-69.6672690421989,-69.66730447525309,-69.69222861398787,6.024118679090727e-07
high,65.07000000000001,-69.66736326823337,-69.6673986660113,-69.69231292482517,6.004071713664811e-07
high,65.08,-69.66745746470146,-69.66749282729602,-69.69239721422777,5.984091460208595e-07
high,65.09,-69.66755163161761,-69.66758695912141,-69.6924814821981,5.964177696719034e-07
high,65.10000000000001,-69.66764576899624,-69.66768106150158,-69.69256572873866,5.94433020193193e-07
high,65.11,-69.66773987685171,-69.66777513445061,-69.69264995385184,5.924548755319336e-07
high,65.12,-69.6678339551984,-69.66786917798258,-69.69273415754014,5.904833137087167e-07
high,65.13000000000001,-69.66792800405068,-69.66796319211156,-69.69281833980601,5.885183128172857e-07
high,65.14,-69.6680220234229,-69.66805717685162,-69.6929025006519,5.86559851024274e-07
high,65.15,-69.6681160133294,-69.66815113221676,-69.6929866400803,5.84607906568975e-07
high,65.16000000000001,-69.66820997378449,-69.66824505822105,-69.69307075809371,5.826624577630947e-07
high,65.17,-69.66830390480244,-69.66833895487844,-69.69315485469458,5.807234829905194e-07
high,65.18,-69.66839780639758,-69.66843282220296,-69.69323892988544,5.787909607070631e-07
high,65.19000000000001,-69.66849167858416,-69.6685266602086,-69.69332298366875,5.768648694402326e-07
high,65.2,-69.66858552137643,-69.66862046890931,-69.693407016047,5.749451877890005e-07
high,65.21000000000001,-69.66867933478864,-69.66871424831905,-69.69349102702274,5.73031894423548e-07
high,65.22,-69.66877311883502,-69.66880799845175,-69.69357501659847,5.7112496808504e-07
high,65.23,-69.66886687352975,-69.66890171932133,-69.69365898477669,5.692243875853843e-07
high,65.24000000000001,-69.66896059888707,-69.66899541094172,-69.69374293155994,5.673301318070047e-07
high,65.25,-69.66905429492111,-69.66908907332679,-69.69382685695075,5.654421797025928e-07
high,65.26,-69.66914796164609,-69.66918270649045,-69.69391076095165,5.635605102948839e-07
high,65.27000000000001,-69.6692415990761,-69.66927631044653,-69.69399464356518,5.616851026764178e-07
high,65.28,-69.66933520722529,-69.66936988520891,-69.69407850479388,5.598159360093183e-07
high,65.29,-69.66942878610783,-69.66946343079142,-69.6941623446403,5.579529895250453e-07
high,65.30000000000001,-69.66952233573775,-69.66955694720791,-69.69424616310701,5.560962425241719e-07
high,65.31,-69.66961585612921,-69.66965043447213,-69.69432996019655,5.542456743761608e-07
high,65.32000000000001,-69.66970934729623,-69.66974389259794,-69.69441373591151,5.524012645191226e-07
high,65.33,-69.66980280925289,-69.66983732159908,-69.69449749025445,5.505629924595954e-07
high,65.34,-69.66989624201322,-69.66993072148935,-69.69458122322793,5.487308377723126e-07
high,65.35000000000001,-69.66998964559127,-69.67002409228247,-69.69466493483455,5.469047800999865e-07
high,65.36,-69.67008302000106,-69.6701174339922,-69.69474862507688,5.45084799153066e-07
high,65.37,-69.67017636525657,-69.67021074663228,-69.69483229395753,5.432708747095199e-07
high,65.38000000000001,-69.67026968137178,-69.6703040302164,-69.6949159414791,5.414629866146172e-07
high,65.39,-69.67036296836068,-69.67039728475828,-69.69499956764419,5.396611147806919e-07
high,65.4,-69.67045622623722,-69.67049051027159,-69.6950831724554,5.378652391869272e-07
high,65.41000000000001,-69.67054945501533,-69.67058370677002,-69.69516675591535,5.36075339879129e-07
high,65.42,-69.67064265470896,-69.6706768742672,-69.69525031802665,5.34291396969514e-07
high,65.43,-69.67073582533202,-69.6707700127768,-69.69533385879194,5.325133906364731e-07
high,65.44000000000001,-69.67082896689838,-69.67086312231244,-69.69541737821383,5.307413011243605e-07
high,65.45,-69.67092207942196,-69.67095620288774,-69.69550087629497,5.289751087432779e-07
high,65.46000000000001,-69.6710151629166,-69.6710492545163,-69.69558435303799,5.272147938688462e-07
high,65.47,-69.67110821739615,-69.67114227721171,-69.69566780844553,5.254603369419922e-07
high,65.48,-69.67120124287447,-69.67123527098757,-69.69575124252026,5.237117184687297e-07
high,65.49000000000001,-69.6712942393654,-69.6713282358574,-69.69583465526482,5.21968919019952e-07
high,65.5,-69.67138720688271,-69.6714211718348,-69.69591804668187,5.202319192312004e-07
high,65.51,-69.67148014544023,-69.67151407893326,-69.69600141677407,5.185006998024589e-07
high,65.52000000000001,-69.67157305505171,-69.6716069571663,-69.69608476554409,5.167752414979366e-07
high,65.53,-69.67166593573094,-69.67169980654745,-69.69616809299461,5.150555251458606e-07
high,65.54,-69.67175878749167,-69.67179262709023,-69.69625139912833,5.133415316382519e-07
high,65.55000000000001,-69.67185161034763,-69.67188541880806,-69.69633468394791,5.116332419307176e-07
high,65.56,-69.67194440431253,-69.67197818171444,-69.69641794745604,5.09930637042249e-07
high,65.57000000000001,-69.67203716940013,-69.67207091582283,-69.69650118965541,5.082336980549937e-07
high,65.58,-69.67212990562408,-69.67216362114665,-69.69658441054874,5.065424061140567e-07
high,65.59,-69.67222261299806,-69.67225629769935,-69.69666761013872,5.048567424272853e-07
high,65.60000000000001,-69.67231529153577,-69.67234894549435,-69.69675078842808,5.031766882650706e-07
high,65.61,-69.67240794125084,-69.67244156454501,-69.69683394541951,5.015022249601247e-07
high,65.62,-69.67250056215688,-69.67253415486475,-69.69691708111576,4.998333339072802e-07
high,65.63000000000001,-69.67259315426757,-69.67262671646694,-69.69700019551951,4.981699965632903e-07
high,65.64,-69.67268571759652,-69.67271924936495,-69.69708328863352,4.965121944466094e-07
high,65.65,-69.6727782521573,-69.67281175357209,-69.69716636046053,4.948599091371972e-07
high,65.66000000000001,-69.67287075796348,-69.67290422910173,-69.69724941100326,4.932131222763085e-07
high,65.67,-69.67296323502865,-69.67299667596717,-69.69733244026446,4.915718155662995e-07
high,65.68,-69.67305568336636,-69.67308909418173,-69.6974154482469,4.899359707704097e-07
high,65.69000000000001,-69.67314810299015,-69.67318148375871,-69.69749843495332,4.883055697125672e-07
high,65.7,-69.67324049391354,-69.67327384471136,-69.69758140038645,4.866805942771916e-07
high,65.71000000000001,-69.67333285615003,-69.67336617705298,-69.69766434454911,4.850610264089816e-07
high,65.72,-69.67342518971313,-69.67345848079681,-69.69774726744402,4.834468481127219e-07
high,65.73,-69.67351749461633,-69.6735507559561,-69.69783016907397,4.818380414530791e-07
high,65.74000000000001,-69.67360977087311,-69.67364300254408,-69.69791304944174,4.802345885544122e-07
high,65.75,-69.67370201849693,-69.67373522057396,-69.69799590855013,4.786364716005588e-07
high,65.76,-69.67379423750123,-69.67382741005895,-69.6980787464019,4.770436728346475e-07
high,65.77000000000001,-69.67388642789939,-69.67391957101222,-69.69816156299986,4.7545617455889604e-07
high,65.78,-69.67397858970486,-69.67401170344698,-69.6982443583468,4.738739591344218e-07
high,65.79,-69.67407072293106,-69.67410380737635,-69.69832713244553,4.722970089810353e-07
high,65.80000000000001,-69.67416282759139,-69.67419588281352,-69.69840988529886,4.707253065770497e-07
high,65.81,-69.67425490369915,-69.67428792977161,-69.69849261690958,4.691588344590936e-07
high,65.82000000000001,-69.67434695126778,-69.67437994826375,-69.69857532728054,4.675975752219026e-07
high,65.83,-69.67443897031056,-69.67447193830304,-69.69865801641451,4.6604151151813597e-07
high,65.84,-69.67453096084088,-69.67456389990261,-69.69874068431437,4.644906260581792e-07
high,65.85000000000001,-69.67462292287202,-69.6746558330755,-69.69882333098293,4.629449016099589e-07
high,65.86,-69.6747148564173,-69.67474773783482,-69.69890595642302,4.6140432099874157e-07
high,65.87000000000002,-69.67480676149003,-69.67483961419362,-69.69898856063749,4.598688671069465e-07
high,65.88000000000001,-69.67489863810346,-69.67493146216493,-69.69907114362917,4.583385228739641e-07
high,65.89,-69.67499048627083,-69.67502328176181,-69.69915370540092,4.568132712959512e-07
high,65.9,-69.67508230600544,-69.67511507299726,-69.69923624595559,4.552930954256525e-07
high,65.91000000000001,-69.67517409732051,-69.6752068358843,-69.69931876529604,4.537779783722075e-07
high,65.92,-69.67526586022929,-69.67529857043593,-69.69940126342513,4.5226790330097016e-07
high,65.93,-69.67535759474492,-69.67539027666513,-69.69948374034574,4.507628534333113e-07
high,65.94,-69.67544930088069,-69.67548195458487,-69.69956619606073,4.492628120464393e-07
high,65.95,-69.6755409786497,-69.67557360420811,-69.69964863057298,4.477677624732096e-07
high,65.96000000000001,-69.67563262806519,-69.67566522554779,-69.69973104388538,4.462776881019498e-07
high,65.97,-69.67572424914026,-69.67575681861685,-69.69981343600082,4.4479257237626025e-07
high,65.98,-69.6758158418881,-69.6758483834282,-69.69989580692216,4.4331239879483823e-07
high,65.99000000000001,-69.67590740632178,-69.67593991999475,-69.6999781566523,4.418371509112986e-07
high,66.0,-69.67599894245447,-69.67603142832941,-69.70006048519419,4.403668123339814e-07
high,66.01,-69.67609045029924,-69.67612290844505,-69.70014279255068,4.3890136672577613e-07
high,66.02000000000001,-69.67618192986922,-69.67621436035454,-69.7002250787247,4.3744079780393656e-07
high,66.03,-69.67627338117745,-69.67630578407075,-69.70030734371916,4.3598508933990866e-07
high,66.04,-69.67636480423701,-69.6763971796065,-69.70038958753698,4.345342251591366e-07
high,66.05000000000001,-69.67645619906096,-69.67648854697464,-69.70047181018109,4.330881891408909e-07
high,66.06,-69.67654756566233,-69.676579886188,-69.7005540116544,4.3164696521809286e-07
high,66.07000000000001,-69.67663890405413,-69.67667119725937,-69.70063619195984,4.3021053737712694e-07
high,66.08,-69.67673021424939,-69.67676248020155,-69.70071835110036,4.2877888965766894e-07
high,66.09,-69.67682149626108,-69.67685373502731,-69.7008004890789,4.273520061525051e-07
high,66.10000000000001,-69.67691275010222,-69.67694496174944,-69.70088260589839,4.2592987100736406e-07
high,66.11,-69.67700397578577,-69.67703616038071,-69.70096470156179,4.245124684207273e-07
high,66.12000000000002,-69.67709517332469,-69.67712733093383,-69.70104677607206,4.2309978264366047e-07
high,66.13000000000001,-69.6771863427319,-69.67721847342155,-69.70112882943214,4.2169179797964545e-07
high,66.14,-69.67727748402038,-69.67730958785658,-69.70121086164501,4.2028849878439017e-07
