target,target_family,regime,model,predictors,n_rows,in_sample_r2,in_sample_mae,in_sample_rmse,cv_r2,cv_mae,cv_rmse,cv_note,coefficients,coefficient_signs,method
Gamma_h_to_s,somatic_transfer,progressive_uncertainty_N96,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,192,0.564985749024109,0.005937630010725264,0.007251602835562006,0.5389298515508059,0.006119240095112495,0.007465618106139624,5_fold_seed_202608_descriptive,intercept=-0.0515397653; log10_R_neck_Mohm=-0.0227691263; log10_R_in_d_Mohm=0.0640445783; synaptic_conductance_scale=0.00473306721,log10_R_neck_Mohm:negative; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
Gamma_h_to_s,somatic_transfer,spatial_convergence,SMI_linear,SMI,4,0.9998454400122133,2.943785666566917e-05,3.430547612228939e-05,0.9982994014365643,8.898701824576125e-05,0.0001137930709097275,leave_one_out_descriptive,intercept=-0.0301779281; SMI=2.23754061,SMI:positive,ordinary_least_squares_descriptive
Gamma_h_to_s,somatic_transfer,spatial_convergence,Gamma_divider_linear,Gamma_divider,4,0.9998251252589717,3.132670570863902e-05,3.6490385884274083e-05,0.9980815086157843,9.457322485645694e-05,0.00012086340925177967,leave_one_out_descriptive,intercept=2.40338864; Gamma_divider=-2.43785611,Gamma_divider:negative,ordinary_least_squares_descriptive
Gamma_h_to_s,somatic_transfer,spatial_convergence,log10_R_in_d_linear,log10_R_in_d_Mohm,4,0.9995187604281986,5.224344952376933e-05,6.0533471356138967e-05,0.9948850710357335,0.00015548456884420178,0.00019734890324792776,leave_one_out_descriptive,intercept=0.649412038; log10_R_in_d_Mohm=-0.225572379,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
Gamma_h_to_s,somatic_transfer,timestep_convergence_intermediate,SMI_linear,SMI,4,-2.220446049250313e-16,0.0001011233896434649,0.00012054231427885192,-0.7777777777777204,0.00013483118619128653,0.0001607230857051333,leave_one_out_descriptive,intercept=0.269138294; SMI=0.0308813691,SMI:positive,ordinary_least_squares_descriptive
Gamma_h_to_s,somatic_transfer,timestep_convergence_intermediate,Gamma_divider_linear,Gamma_divider,4,0.0,0.0001011233896434649,0.00012054231427885191,-0.7777777777777206,0.00013483118619128653,0.0001607230857051333,leave_one_out_descriptive,intercept=0.151092569; Gamma_divider=0.135540437,Gamma_divider:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,SMI_linear,SMI,3584,0.01266082663292456,5.040172265538429,6.260264603039254,0.010772904236610925,5.044419627371199,6.266246969405743,5_fold_seed_202608_descriptive,intercept=13.5581436; SMI=3.0552231,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,Gamma_divider_linear,Gamma_divider,3584,0.016674042269600675,5.040821169044074,6.2475286686609275,0.014676810009886854,5.045781601679319,6.253870124530513,5_fold_seed_202608_descriptive,intercept=22.2428825; Gamma_divider=-9.18390789,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,log10_R_neck_linear,log10_R_neck_Mohm,3576,0.1480260450079185,4.783019336388275,5.810298539846167,0.14628620222999367,4.788637420055096,5.816228210686608,5_fold_seed_202608_descriptive,intercept=3.40189839; log10_R_neck_Mohm=7.59871339,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,log10_R_in_d_linear,log10_R_in_d_Mohm,3580,0.21078301475016925,4.602801129981725,5.589552828843357,0.20907119605974223,4.60714645261831,5.595611440333575,5_fold_seed_202608_descriptive,intercept=-36.9128996; log10_R_in_d_Mohm=20.6799469,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,3576,0.3229979769454481,4.298783887109141,5.1794097679707365,0.32137942871655245,4.30429427022122,5.185597430411683,5_fold_seed_202608_descriptive,intercept=-41.9599194; log10_R_neck_Mohm=6.66221043; log10_R_in_d_Mohm=18.9688162,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,3576,0.2808691310840573,4.473368295361958,5.338131326953398,0.2777950041072249,4.481152844014766,5.349528830677697,5_fold_seed_202608_descriptive,intercept=2.90871547; R_neck_Mohm=0.0505217268; R_in_d_Mohm=0.0310636184,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,3143,0.10262687363785905,4.243249754490836,5.060492035218982,0.09553001010817153,4.2490185527242685,5.080463045107253,5_fold_seed_202608_descriptive,intercept=-99.5315067; log10_Zin_Mohm=50.0257404; transfer_gain=41.7626599,log10_Zin_Mohm:positive; transfer_gain:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,3072,0.035505118899127774,4.1657430410922585,4.865677216620251,0.03400165475133743,4.168624264194406,4.869468072743356,5_fold_seed_202608_descriptive,intercept=11.0848013; dynamic_SMI_abs=10.7262507; transfer_gain=24.8002544,dynamic_SMI_abs:positive; transfer_gain:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,all_nonexploratory,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,3072,0.976981286342738,0.5235122865463601,0.7516814912678831,0.9768788054607599,0.5249091239824725,0.7533529016395549,5_fold_seed_202608_descriptive,intercept=-2.07179851; log10_R_neck_Mohm=3.77296775; log10_R_in_d_Mohm=-0.166076382; synaptic_conductance_scale=11.3161356,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,SMI_linear,SMI,47,0.2220234527871413,5.9699807598144305,9.141344057467037,0.15974033725956327,6.20458861250384,9.500217762450484,5_fold_seed_202608_descriptive,intercept=19.1735168; SMI=18.537956,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,Gamma_divider_linear,Gamma_divider,47,0.19090481529368475,6.235402128434217,9.322375900963301,0.12605157960681423,6.430454934859554,9.688793580839024,5_fold_seed_202608_descriptive,intercept=54.3824973; Gamma_divider=-37.7664902,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,log10_R_neck_linear,log10_R_neck_Mohm,47,0.44192006676148776,4.900434772585936,7.742389325462391,0.3744027406358953,5.149516035545735,8.197364020880409,5_fold_seed_202608_descriptive,intercept=-30.3352999; log10_R_neck_Mohm=26.4908534,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,log10_R_in_d_linear,log10_R_in_d_Mohm,47,0.32962254879112407,5.844717024796594,8.485677093669738,0.29266484328451425,5.99378407594092,8.716445613398465,5_fold_seed_202608_descriptive,intercept=-100.570079; log10_R_in_d_Mohm=49.0053249,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,47,0.6183983487567157,3.870080131743198,6.402239627061307,0.5268225025862601,4.305206487746408,7.129167917256004,5_fold_seed_202608_descriptive,intercept=-117.565071; log10_R_neck_Mohm=22.1292257; log10_R_in_d_Mohm=37.0546045,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,47,0.6168490711213626,3.8190617422506823,6.415222798853854,0.5079994325636621,4.265553325521862,7.2695847558631295,5_fold_seed_202608_descriptive,intercept=4.2163102; R_neck_Mohm=0.0437069331; R_in_d_Mohm=0.0355742799,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,active_nonlinear_challenge,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,47,0.4293192618900752,5.08101061627093,7.8293085658227115,0.3740207807005179,5.252932277777837,8.199866099342929,5_fold_seed_202608_descriptive,intercept=-245.391152; log10_Zin_Mohm=102.989778; transfer_gain=424.754412,log10_Zin_Mohm:positive; transfer_gain:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,baseline_reference_targets,SMI_linear,SMI,3,0.998618816832638,0.19306393490634952,0.227516488972785,0.6014849569609229,2.588743328348888,3.8646449284612756,leave_one_out_descriptive,intercept=1.46673505; SMI=10.2720881,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,baseline_reference_targets,Gamma_divider_linear,Gamma_divider,3,0.98517731168001,0.6561534515946604,0.745333646504593,0.034527876050621575,4.60177979934108,6.0152974567236095,leave_one_out_descriptive,intercept=25.5806721; Gamma_divider=-24.7925971,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,baseline_reference_targets,log10_R_neck_linear,log10_R_neck_Mohm,3,0.7682929992505917,2.7780324875709685,2.9468417654659813,-2.1336562936998082,10.424678759301075,10.837095956252803,leave_one_out_descriptive,intercept=-0.842725866; log10_R_neck_Mohm=6.03956921,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,baseline_reference_targets,log10_R_in_d_linear,log10_R_in_d_Mohm,3,-2.220446049250313e-16,5.768158696038086,6.1219142008016645,-1.2500000000000009,8.652238044057134,9.182871301202498,leave_one_out_descriptive,intercept=1.13255299; log10_R_in_d_Mohm=2.44611949,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,SMI_linear,SMI,27,0.1913417886829628,14.15168922070754,17.06094956378832,0.08829343870400364,15.048950226389934,18.11541296597908,leave_one_out_descriptive,intercept=68.9274734; SMI=-609.893088,SMI:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,Gamma_divider_linear,Gamma_divider,27,0.19246433844348987,14.156239692618499,17.04910375820496,0.08810897449450761,15.070987391740847,18.11724550534202,leave_one_out_descriptive,intercept=-611.060687; Gamma_divider=681.837374,Gamma_divider:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,log10_R_neck_linear,log10_R_neck_Mohm,27,0.003172755629681001,16.32324539571677,18.942210054094076,-0.1739806342582455,17.663493662599336,20.55659431466456,leave_one_out_descriptive,intercept=25.4981315; log10_R_neck_Mohm=11.2212779,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.8167765500609573,6.965840288219051,8.121032094061118,0.7939629634394342,7.417107704970759,8.611788317091243,leave_one_out_descriptive,intercept=-677.667902; log10_R_in_d_Mohm=278.135393,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.8199621573398027,6.906788139389892,8.050124532801709,0.7766148134545767,7.691125630421383,8.967014741952648,leave_one_out_descriptive,intercept=-691.690989; log10_R_neck_Mohm=11.2439817; log10_R_in_d_Mohm=278.137583,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_matched_baseline_comparisons,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.818948623351009,6.929064503652518,8.072752064642915,0.7755953625806187,7.719937436651177,8.987452590415357,leave_one_out_descriptive,intercept=-92.011247; R_neck_Mohm=0.206204349; R_in_d_Mohm=0.334010169,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_mechanistic_decomposition,SMI_linear,SMI,8,0.20782524330318997,1.1526736486942217,1.4134319733942848,-0.9878935398294628,1.7486254170958948,2.239035466666877,leave_one_out_descriptive,intercept=10.5271717; SMI=74.454225,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_mechanistic_decomposition,Gamma_divider_linear,Gamma_divider,8,0.20782334888965015,1.152675918902774,1.4134336634399751,-0.9879004575212327,1.7486290652622791,2.2390393624850975,leave_one_out_descriptive,intercept=94.6184564; Gamma_divider=-84.3937465,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,SMI_linear,SMI,72,0.12184435042888042,2.087737345590427,2.656217039772745,0.06651230607537995,2.173824297065409,2.7386220911592516,5_fold_seed_202608_descriptive,intercept=12.2034754; SMI=51.0620727,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,Gamma_divider_linear,Gamma_divider,72,0.1227532579454399,2.0852096338556025,2.6548420667496426,0.06774853962918748,2.1705605445226137,2.736808088586305,5_fold_seed_202608_descriptive,intercept=70.2496432; Gamma_divider=-58.2619645,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,log10_R_neck_linear,log10_R_neck_Mohm,72,0.1273775016037766,2.06386932748247,2.6478355671597833,0.07507551688946634,2.1444000927759888,2.7260319796108683,5_fold_seed_202608_descriptive,intercept=6.09519508; log10_R_neck_Mohm=7.35296452,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,log10_R_in_d_linear,log10_R_in_d_Mohm,72,0.02323613039575445,2.1950982077582837,2.8013837293940154,-0.0763212760049079,2.2913202261303978,2.940686793464901,5_fold_seed_202608_descriptive,intercept=50708.474; log10_R_in_d_Mohm=-20348.4586,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,72,0.13471763280103988,2.0263078739612204,2.636675813653881,0.04306019089955593,2.155851647468911,2.7728100498799266,5_fold_seed_202608_descriptive,intercept=29035.5536; log10_R_neck_Mohm=7.00858201; log10_R_in_d_Mohm=-11652.3675,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,72,0.12862891916839136,2.0512744427416276,2.6459362712010015,0.029857282030542387,2.1893458960414094,2.791872768077053,5_fold_seed_202608_descriptive,intercept=4896.75275; R_neck_Mohm=0.156580898; R_in_d_Mohm=-15.7599601,R_neck_Mohm:positive; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,72,0.03717237415490515,2.197392543831938,2.7813271802599058,-0.04617748005041111,2.2921520335068895,2.899215461873143,5_fold_seed_202608_descriptive,intercept=-9.58139226e+09; log10_Zin_Mohm=7.79364582e+09; transfer_gain=-9.13582533e+10,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,72,0.12863070034002888,2.0512731708101923,2.6459335669174,0.02986463973851472,2.189338393397497,2.791862181065941,5_fold_seed_202608_descriptive,intercept=33334.3091; dynamic_SMI_abs=26.0086334; transfer_gain=-394154.324,dynamic_SMI_abs:positive; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenario_uncertainty,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,72,0.9970045656356589,0.11888242516158577,0.15513425787037396,0.9961732203762226,0.1325518815772947,0.17534546373348658,5_fold_seed_202608_descriptive,intercept=4978.7944; log10_R_neck_Mohm=3.00264147; log10_R_in_d_Mohm=-1998.8978; synaptic_conductance_scale=11.283623,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,SMI_linear,SMI,27,0.1913417886829628,14.15168922070754,17.06094956378832,0.08829343870400364,15.048950226389934,18.11541296597908,leave_one_out_descriptive,intercept=68.9274734; SMI=-609.893088,SMI:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,Gamma_divider_linear,Gamma_divider,27,0.19246433844348987,14.156239692618499,17.04910375820496,0.08810897449450761,15.070987391740847,18.11724550534202,leave_one_out_descriptive,intercept=-611.060687; Gamma_divider=681.837374,Gamma_divider:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,log10_R_neck_linear,log10_R_neck_Mohm,27,0.003172755629681001,16.32324539571677,18.942210054094076,-0.1739806342582455,17.663493662599336,20.55659431466456,leave_one_out_descriptive,intercept=25.4981315; log10_R_neck_Mohm=11.2212779,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,log10_R_in_d_linear,log10_R_in_d_Mohm,27,0.8167765500609573,6.965840288219051,8.121032094061118,0.7939629634394342,7.417107704970759,8.611788317091243,leave_one_out_descriptive,intercept=-677.667902; log10_R_in_d_Mohm=278.135393,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,27,0.8199621573398027,6.906788139389892,8.050124532801709,0.7766148134545767,7.691125630421383,8.967014741952648,leave_one_out_descriptive,intercept=-691.690989; log10_R_neck_Mohm=11.2439817; log10_R_in_d_Mohm=278.137583,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,27,0.818948623351009,6.929064503652518,8.072752064642915,0.7755953625806187,7.719937436651177,8.987452590415357,leave_one_out_descriptive,intercept=-92.011247; R_neck_Mohm=0.206204349; R_in_d_Mohm=0.334010169,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,27,0.820747712087254,6.86278611944589,8.03254287697675,0.7561422190761649,7.881109876089625,9.368908713642444,leave_one_out_descriptive,intercept=360136.168; log10_Zin_Mohm=-132902.123; transfer_gain=-769191.39,log10_Zin_Mohm:negative; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,27,0.8186820605464332,6.921506975471983,8.07869265452375,0.7820042712943698,7.642725544232023,8.858183872530853,leave_one_out_descriptive,intercept=105.462786; dynamic_SMI_abs=40.8661418; transfer_gain=-1119.90412,dynamic_SMI_abs:positive; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,exploratory_scenarios,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,27,0.8266687051177248,6.476348241734206,7.898764932546183,0.7599452291707707,7.561759255216557,9.295566656277291,leave_one_out_descriptive,intercept=-696.854229; log10_R_neck_Mohm=7.8231954; log10_R_in_d_Mohm=278.139498; synaptic_conductance_scale=8.52319616,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,SMI_linear,SMI,400,0.9847484579638636,0.3625941826473889,0.604691072247376,0.981707316640423,0.37400977181029704,0.6622399665183284,5_fold_seed_202608_descriptive,intercept=1.66413614; SMI=9.08647899,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,Gamma_divider_linear,Gamma_divider,400,0.9057202382419135,1.102566894865791,1.5034393632994696,0.9023419872787144,1.1096929684093702,1.5301380673875427,5_fold_seed_202608_descriptive,intercept=26.4082748; Gamma_divider=-26.3708682,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,log10_R_neck_linear,log10_R_neck_Mohm,400,0.6142697693257405,2.1824107465926303,3.041014683374039,0.6053137040973078,2.195307815821481,3.0761159549728987,5_fold_seed_202608_descriptive,intercept=-3.52098803; log10_R_neck_Mohm=6.45779552,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,log10_R_in_d_linear,log10_R_in_d_Mohm,400,0.0,3.1767981265757634,4.896397625199845,-0.005437530800158852,3.1914693161487264,4.9096917343661595,5_fold_seed_202608_descriptive,intercept=0.781791031; log10_R_in_d_Mohm=1.68853404,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,400,0.6142697693257405,2.1824107465926272,3.041014683374039,0.6053137040973078,2.195307815821483,3.076115954972899,5_fold_seed_202608_descriptive,intercept=-0.621549396; log10_R_neck_Mohm=6.45779552; log10_R_in_d_Mohm=-1.3424397,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,fixed_load_geometry_sweep,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,400,0.9847484579638636,0.36259418264739074,0.6046910722473758,0.981707316640423,0.37400977181029715,0.6622399665183294,5_fold_seed_202608_descriptive,intercept=7.97099162e-05; R_neck_Mohm=0.0628879994; R_in_d_Mohm=0.0115170221,R_neck_Mohm:positive; R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,SMI_linear,SMI,192,0.020817130106470794,4.121588867822101,4.784034827809101,-0.0002860815216143564,4.16119067089167,4.8353124418004665,5_fold_seed_202608_descriptive,intercept=13.7079963; SMI=13.9192058,SMI:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,Gamma_divider_linear,Gamma_divider,192,0.020242355824960034,4.122211314914907,4.7854387212306895,-0.0015325354288848736,4.162934415933443,4.838324139059234,5_fold_seed_202608_descriptive,intercept=30.6368017; Gamma_divider=-17.0522007,Gamma_divider:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,log10_R_neck_linear,log10_R_neck_Mohm,192,0.01763224910452521,4.1221442384015505,4.7918087649466505,0.0007640676203185537,4.152707303317954,4.832773601794615,5_fold_seed_202608_descriptive,intercept=10.9556635; log10_R_neck_Mohm=2.88252693,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,log10_R_in_d_linear,log10_R_in_d_Mohm,192,1.9445960851349753e-05,4.146817993505009,4.834573936241878,-0.016581093726894203,4.187097679770338,4.87453780884648,5_fold_seed_202608_descriptive,intercept=15.6128938; log10_R_in_d_Mohm=-0.264200169,log10_R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,192,0.017632941854366257,4.1220364282937245,4.791807075393353,-0.009870161823662071,4.180847496391236,4.858421604041488,5_fold_seed_202608_descriptive,intercept=10.829922; log10_R_neck_Mohm=2.88324068; log10_R_in_d_Mohm=0.0499051313,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,component_pair_raw_OLS,R_neck_Mohm;R_in_d_Mohm,192,0.018174445000103012,4.129357222545891,4.790486216628061,-0.008810789582528233,4.185544111081977,4.855872648899483,5_fold_seed_202608_descriptive,intercept=13.8921192; R_neck_Mohm=0.045271461; R_in_d_Mohm=-0.000599166485,R_neck_Mohm:positive; R_in_d_Mohm:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,impedance_pair_OLS,log10_Zin_Mohm;transfer_gain,192,0.003655232366871153,4.149849967811975,4.825777022873538,-0.022383531589718064,4.219463655802038,4.888429448961153,5_fold_seed_202608_descriptive,intercept=-139.922069; log10_Zin_Mohm=71.1324584; transfer_gain=-35.4592003,log10_Zin_Mohm:positive; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,dynamic_plus_transfer_gain_OLS,dynamic_SMI_abs;transfer_gain,192,0.0191839566120392,4.133270474671332,4.788022797753578,-0.011952622712064098,4.202093174149127,4.863428318218014,5_fold_seed_202608_descriptive,intercept=15.3327332; dynamic_SMI_abs=7.35893039; transfer_gain=-18.8597498,dynamic_SMI_abs:positive; transfer_gain:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,global_uncertainty_N96,synaptic_plus_components_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm;synaptic_conductance_scale,192,0.9821927351186638,0.5052924656253491,0.6451505004243554,0.981604410779606,0.5140469354643262,0.6557212839613404,5_fold_seed_202608_descriptive,intercept=-1.78752975; log10_R_neck_Mohm=3.45556429; log10_R_in_d_Mohm=-0.0503149165; synaptic_conductance_scale=11.1602721,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:negative; synaptic_conductance_scale:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,matched_neck_heterogeneous_load,SMI_linear,SMI,30,0.9995006644164296,0.00015347002867868535,0.00019488714252670938,0.9991698935188239,0.00017712760959565088,0.000251277632989502,5_fold_seed_202608_descriptive,intercept=8.98166097; SMI=-0.0111593759,SMI:negative,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,matched_neck_heterogeneous_load,Gamma_divider_linear,Gamma_divider,30,0.9314202931740905,0.0017733470671464247,0.00228394027092179,0.9006268951836218,0.0020546370775642586,0.00274929511002797,5_fold_seed_202608_descriptive,intercept=8.93827663; Gamma_divider=0.0581482087,Gamma_divider:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,matched_neck_heterogeneous_load,log10_R_neck_linear,log10_R_neck_Mohm,30,0.0,0.006703579717106401,0.008721414550035738,-0.11536805078567491,0.007157831255414789,0.009210771958883575,5_fold_seed_202608_descriptive,intercept=1.79409888; log10_R_neck_Mohm=3.58819776,log10_R_neck_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,matched_neck_heterogeneous_load,log10_R_in_d_linear,log10_R_in_d_Mohm,30,0.941263047060078,0.001697545038449159,0.0021136965406736256,0.9147252611183817,0.0019611785355708733,0.002546813417256927,5_fold_seed_202608_descriptive,intercept=8.90402069; log10_R_in_d_Mohm=0.0317240148,log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
A_h_mV,head_amplitude,matched_neck_heterogeneous_load,component_pair_log10_OLS,log10_R_neck_Mohm;log10_R_in_d_Mohm,30,0.941263047060078,0.0016975450384492774,0.0021136965406736256,0.9147252611184212,0.0019611785355697483,0.0025468134172563378,5_fold_seed_202608_descriptive,intercept=1.78080414; log10_R_neck_Mohm=3.56160828; log10_R_in_d_Mohm=0.0317240148,log10_R_neck_Mohm:positive; log10_R_in_d_Mohm:positive,ordinary_least_squares_descriptive
