target,target_family,regime,predictor,predictor_family,n_rows,spearman,abs_spearman,pearson,monotonic_direction
residual,divider_residual,exploratory_scenarios,R_in_d_Mohm,component,27,0.6903508872682713,0.6903508872682713,0.9765226114567258,positive
residual,divider_residual,exploratory_scenarios,log10_R_neck_Mohm,component_log,27,0.276807902448447,0.276807902448447,0.03179109997983228,positive
residual,divider_residual,exploratory_scenarios,log10_R_in_d_Mohm,component_log,27,0.6903508872682713,0.6903508872682713,0.9765264331133736,positive
residual,divider_residual,exploratory_scenarios,Zin_Mohm,impedance,27,0.6903508872682713,0.6903508872682713,0.9765352627183304,positive
residual,divider_residual,exploratory_scenarios,Ztransfer_Mohm,impedance,27,-0.8346969818789098,0.8346969818789098,-0.976578957567359,negative
residual,divider_residual,exploratory_scenarios,transfer_gain,impedance,27,-0.8346969818789098,0.8346969818789098,-0.9765411208094882,negative
residual,divider_residual,exploratory_scenarios,dynamic_SMI_abs,dynamic_ratio,27,-0.31256197455687146,0.31256197455687146,-0.6746589015513927,negative
residual,divider_residual,exploratory_scenarios,synaptic_conductance_scale,synaptic,27,0.12104550653376048,0.12104550653376048,0.0018807087006527555,positive
residual,divider_residual,fixed_load_geometry_sweep,SMI,ratio,400,-0.9526145163407271,0.9526145163407271,-0.4376720490084247,negative
residual,divider_residual,fixed_load_geometry_sweep,Gamma_divider,analytic_divider,400,0.9526145163407271,0.9526145163407271,0.71938629160804,positive
residual,divider_residual,fixed_load_geometry_sweep,R_neck_Mohm,component,400,-0.9526145163407271,0.9526145163407271,-0.43767204900842427,negative
residual,divider_residual,fixed_load_geometry_sweep,R_in_d_Mohm,component,400,,,9.233131806392472e-17,undefined
residual,divider_residual,fixed_load_geometry_sweep,log10_R_neck_Mohm,component_log,400,-0.9526145163407271,0.9526145163407271,-0.8426831944309541,negative
residual,divider_residual,fixed_load_geometry_sweep,log10_R_in_d_Mohm,component_log,400,,,-9.233131806392472e-17,undefined
residual,divider_residual,global_uncertainty_N96,SMI,ratio,192,-0.6019220600998455,0.6019220600998455,-0.5992064840317494,negative
residual,divider_residual,global_uncertainty_N96,Gamma_divider,analytic_divider,192,0.6019220600998455,0.6019220600998455,0.6041443762542982,positive
residual,divider_residual,global_uncertainty_N96,R_neck_Mohm,component,192,-0.8527664372319665,0.8527664372319665,-0.8333952486407528,negative
residual,divider_residual,global_uncertainty_N96,R_in_d_Mohm,component,192,-0.458093132780295,0.458093132780295,-0.4603617503707594,negative
residual,divider_residual,global_uncertainty_N96,log10_R_neck_Mohm,component_log,192,-0.8527664372319665,0.8527664372319665,-0.8324485779134595,negative
residual,divider_residual,global_uncertainty_N96,log10_R_in_d_Mohm,component_log,192,-0.458093132780295,0.458093132780295,-0.4634683605814318,negative
residual,divider_residual,global_uncertainty_N96,Zin_Mohm,impedance,192,0.2758094491113386,0.2758094491113386,0.2590380895585616,positive
residual,divider_residual,global_uncertainty_N96,Ztransfer_Mohm,impedance,192,0.14345930047280572,0.14345930047280572,0.088266532182679,positive
residual,divider_residual,global_uncertainty_N96,transfer_gain,impedance,192,0.12699225489672855,0.12699225489672855,0.07221378403352968,positive
residual,divider_residual,global_uncertainty_N96,dynamic_SMI_abs,dynamic_ratio,192,-0.8595248437050147,0.8595248437050147,-0.836069797942956,negative
residual,divider_residual,global_uncertainty_N96,synaptic_conductance_scale,synaptic,192,0.04741057747099153,0.04741057747099153,0.07867759434863163,positive
residual,divider_residual,matched_neck_heterogeneous_load,SMI,ratio,30,1.0,1.0,0.9530024718190236,positive
residual,divider_residual,matched_neck_heterogeneous_load,Gamma_divider,analytic_divider,30,-1.0,1.0,-0.9997739646477071,negative
residual,divider_residual,matched_neck_heterogeneous_load,R_neck_Mohm,component,30,,,,undefined
residual,divider_residual,matched_neck_heterogeneous_load,R_in_d_Mohm,component,30,-1.0,1.0,-0.9792643370486523,negative
residual,divider_residual,matched_neck_heterogeneous_load,log10_R_neck_Mohm,component_log,30,,,,undefined
residual,divider_residual,matched_neck_heterogeneous_load,log10_R_in_d_Mohm,component_log,30,-1.0,1.0,-0.9990150632301367,negative
residual,divider_residual,passive_morphology_challenge,SMI,ratio,24,-0.5928409566808246,0.5928409566808246,-0.3809858410198578,negative
residual,divider_residual,passive_morphology_challenge,Gamma_divider,analytic_divider,24,0.5706939746752938,0.5706939746752938,0.4286339033655161,positive
residual,divider_residual,passive_morphology_challenge,R_neck_Mohm,component,24,-0.16406781085087885,0.16406781085087885,0.0720845628441058,negative
residual,divider_residual,passive_morphology_challenge,R_in_d_Mohm,component,24,0.6671034097676262,0.6671034097676262,0.6655347348759258,positive
residual,divider_residual,passive_morphology_challenge,log10_R_neck_Mohm,component_log,24,-0.16406781085087885,0.16406781085087885,0.034127902613756554,negative
residual,divider_residual,passive_morphology_challenge,log10_R_in_d_Mohm,component_log,24,0.6671034097676262,0.6671034097676262,0.7871448444507463,positive
residual,divider_residual,passive_morphology_challenge,Zin_Mohm,impedance,24,0.798694023582011,0.798694023582011,0.7306751734509391,positive
residual,divider_residual,passive_morphology_challenge,Ztransfer_Mohm,impedance,24,-0.3211333853682172,0.3211333853682172,-0.18495083214265218,negative
residual,divider_residual,passive_morphology_challenge,transfer_gain,impedance,24,-0.8527246067375862,0.8527246067375862,-0.9101197381936786,negative
residual,divider_residual,progressive_uncertainty_N192,SMI,ratio,384,-0.642540699304542,0.642540699304542,-0.613931784237009,negative
residual,divider_residual,progressive_uncertainty_N192,Gamma_divider,analytic_divider,384,0.642540699304542,0.642540699304542,0.6230163301817904,positive
residual,divider_residual,progressive_uncertainty_N192,R_neck_Mohm,component,384,-0.8627923379681234,0.8627923379681234,-0.8513159679548327,negative
residual,divider_residual,progressive_uncertainty_N192,R_in_d_Mohm,component,384,-0.5055534456886891,0.5055534456886891,-0.5126762533063338,negative
residual,divider_residual,progressive_uncertainty_N192,log10_R_neck_Mohm,component_log,384,-0.8627923379681234,0.8627923379681234,-0.838633969187644,negative
residual,divider_residual,progressive_uncertainty_N192,log10_R_in_d_Mohm,component_log,384,-0.5055534456886891,0.5055534456886891,-0.5116757630936045,negative
residual,divider_residual,progressive_uncertainty_N192,Zin_Mohm,impedance,384,0.21591679751004447,0.21591679751004447,0.23325216373361699,positive
residual,divider_residual,progressive_uncertainty_N192,Ztransfer_Mohm,impedance,384,0.018274405152400076,0.018274405152400076,0.027574196123327486,positive
residual,divider_residual,progressive_uncertainty_N192,transfer_gain,impedance,384,0.007026367634905973,0.007026367634905973,0.011946126621595981,positive
residual,divider_residual,progressive_uncertainty_N192,dynamic_SMI_abs,dynamic_ratio,384,-0.8651672392082983,0.8651672392082983,-0.8558117157115838,negative
residual,divider_residual,progressive_uncertainty_N192,synaptic_conductance_scale,synaptic,384,0.02287500805456992,0.02287500805456992,-0.0007211591165191228,positive
residual,divider_residual,progressive_uncertainty_N384,SMI,ratio,768,-0.6147592428407112,0.6147592428407112,-0.5590434427619811,negative
residual,divider_residual,progressive_uncertainty_N384,Gamma_divider,analytic_divider,768,0.6147592428407112,0.6147592428407112,0.571171552346541,positive
residual,divider_residual,progressive_uncertainty_N384,R_neck_Mohm,component,768,-0.8411207882411955,0.8411207882411955,-0.8138719624368349,negative
residual,divider_residual,progressive_uncertainty_N384,R_in_d_Mohm,component,768,-0.4316060028344562,0.4316060028344562,-0.43321699386178036,negative
residual,divider_residual,progressive_uncertainty_N384,log10_R_neck_Mohm,component_log,768,-0.8411207882411955,0.8411207882411955,-0.8150821252779202,negative
residual,divider_residual,progressive_uncertainty_N384,log10_R_in_d_Mohm,component_log,768,-0.4316060028344562,0.4316060028344562,-0.43959968829807305,negative
residual,divider_residual,progressive_uncertainty_N384,Zin_Mohm,impedance,768,0.25498964517313516,0.25498964517313516,0.286768517103065,positive
residual,divider_residual,progressive_uncertainty_N384,Ztransfer_Mohm,impedance,768,0.09343123300893273,0.09343123300893273,0.10683485731989133,positive
residual,divider_residual,progressive_uncertainty_N384,transfer_gain,impedance,768,0.07949152836943316,0.07949152836943316,0.09068403780353237,positive
residual,divider_residual,progressive_uncertainty_N384,dynamic_SMI_abs,dynamic_ratio,768,-0.8466594342553042,0.8466594342553042,-0.819067829387829,negative
residual,divider_residual,progressive_uncertainty_N384,synaptic_conductance_scale,synaptic,768,0.08365920876088709,0.08365920876088709,0.09090393972498367,positive
residual,divider_residual,progressive_uncertainty_N768,SMI,ratio,1536,-0.6315321064336848,0.6315321064336848,-0.570448061758306,negative
residual,divider_residual,progressive_uncertainty_N768,Gamma_divider,analytic_divider,1536,0.6315321064336848,0.6315321064336848,0.5837840543912266,positive
residual,divider_residual,progressive_uncertainty_N768,R_neck_Mohm,component,1536,-0.851585442845668,0.851585442845668,-0.8245825993563359,negative
residual,divider_residual,progressive_uncertainty_N768,R_in_d_Mohm,component,1536,-0.4655613931671587,0.4655613931671587,-0.46743351015015777,negative
residual,divider_residual,progressive_uncertainty_N768,log10_R_neck_Mohm,component_log,1536,-0.851585442845668,0.851585442845668,-0.8230651358626633,negative
residual,divider_residual,progressive_uncertainty_N768,log10_R_in_d_Mohm,component_log,1536,-0.4655613931671587,0.4655613931671587,-0.47337385206510474,negative
residual,divider_residual,progressive_uncertainty_N768,Zin_Mohm,impedance,1536,0.22716070112731135,0.22716070112731135,0.24055637758819073,positive
residual,divider_residual,progressive_uncertainty_N768,Ztransfer_Mohm,impedance,1536,0.027524030234056564,0.027524030234056564,0.039810837420316415,positive
residual,divider_residual,progressive_uncertainty_N768,transfer_gain,impedance,1536,0.012877974645802287,0.012877974645802287,0.024462385041576055,positive
residual,divider_residual,progressive_uncertainty_N768,dynamic_SMI_abs,dynamic_ratio,1536,-0.8553648581663993,0.8553648581663993,-0.8297350784003823,negative
residual,divider_residual,progressive_uncertainty_N768,synaptic_conductance_scale,synaptic,1536,0.045644656175682155,0.045644656175682155,0.061319125592759774,positive
residual,divider_residual,progressive_uncertainty_N96,SMI,ratio,192,-0.5854075395159295,0.5854075395159295,-0.5223192872578293,negative
residual,divider_residual,progressive_uncertainty_N96,Gamma_divider,analytic_divider,192,0.5854075395159295,0.5854075395159295,0.5421700053661753,positive
residual,divider_residual,progressive_uncertainty_N96,R_neck_Mohm,component,192,-0.8280150027880234,0.8280150027880234,-0.7577276919233785,negative
residual,divider_residual,progressive_uncertainty_N96,R_in_d_Mohm,component,192,-0.3997226106425239,0.3997226106425239,-0.406991326740715,negative
residual,divider_residual,progressive_uncertainty_N96,log10_R_neck_Mohm,component_log,192,-0.8280150027880234,0.8280150027880234,-0.8099856463647835,negative
residual,divider_residual,progressive_uncertainty_N96,log10_R_in_d_Mohm,component_log,192,-0.3997226106425239,0.3997226106425239,-0.40717303269521377,negative
residual,divider_residual,progressive_uncertainty_N96,Zin_Mohm,impedance,192,0.32148718879621496,0.32148718879621496,0.34249544386138425,positive
residual,divider_residual,progressive_uncertainty_N96,Ztransfer_Mohm,impedance,192,0.11856883207733486,0.11856883207733486,0.09045920170899034,positive
residual,divider_residual,progressive_uncertainty_N96,transfer_gain,impedance,192,0.10196614362171837,0.10196614362171837,0.06968453854578077,positive
residual,divider_residual,progressive_uncertainty_N96,dynamic_SMI_abs,dynamic_ratio,192,-0.832952403603256,0.832952403603256,-0.7633170220660463,negative
residual,divider_residual,progressive_uncertainty_N96,synaptic_conductance_scale,synaptic,192,-0.004842450799554817,0.004842450799554817,-0.0618010639539694,negative
residual,divider_residual,spatial_convergence,SMI,ratio,4,-1.0,1.0,-0.9995982904833831,negative
residual,divider_residual,spatial_convergence,Gamma_divider,analytic_divider,4,1.0,1.0,0.9995755477452458,positive
residual,divider_residual,spatial_convergence,R_in_d_Mohm,component,4,1.0,1.0,0.9988755452443855,positive
residual,divider_residual,spatial_convergence,log10_R_in_d_Mohm,component_log,4,1.0,1.0,0.9992838003635536,positive
residual,divider_residual,timestep_convergence_intermediate,SMI,ratio,4,,,,undefined
residual,divider_residual,timestep_convergence_intermediate,Gamma_divider,analytic_divider,4,,,,undefined
absolute_residual,absolute_divider_residual,all_nonexploratory,SMI,ratio,3584,0.7045260130400622,0.7045260130400622,0.5238051043132189,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,Gamma_divider,analytic_divider,3584,-0.7045246675524733,0.7045246675524733,-0.7078528638413837,negative
absolute_residual,absolute_divider_residual,all_nonexploratory,R_neck_Mohm,component,3576,0.7655951743530035,0.7655951743530035,0.43661502873000857,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,R_in_d_Mohm,component,3580,0.1697745988098185,0.1697745988098185,-0.29812279423101007,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,log10_R_neck_Mohm,component_log,3576,0.7655951743530035,0.7655951743530035,0.5404609567479769,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,log10_R_in_d_Mohm,component_log,3580,0.1697745988098185,0.1697745988098185,-0.38166829703501537,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,Zin_Mohm,impedance,3143,-0.21291781095670265,0.21291781095670265,-0.0121511329370416,negative
absolute_residual,absolute_divider_residual,all_nonexploratory,Ztransfer_Mohm,impedance,3096,-0.05787869747173174,0.05787869747173174,-0.061451459321986486,negative
absolute_residual,absolute_divider_residual,all_nonexploratory,transfer_gain,impedance,3143,-0.0560444045899345,0.0560444045899345,0.15230470919447217,negative
absolute_residual,absolute_divider_residual,all_nonexploratory,dynamic_SMI_abs,dynamic_ratio,3072,0.853168249141717,0.853168249141717,0.8275041973028823,positive
absolute_residual,absolute_divider_residual,all_nonexploratory,synaptic_conductance_scale,synaptic,3072,-0.05032620753214357,0.05032620753214357,-0.054126691695429316,negative
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,SMI,ratio,47,0.5044673658024068,0.5044673658024068,0.43125139064162554,positive
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,Gamma_divider,analytic_divider,47,-0.5044673658024068,0.5044673658024068,-0.45644076270372574,negative
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,R_neck_Mohm,component,47,0.26855026492709383,0.26855026492709383,0.07737252299725994,positive
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,R_in_d_Mohm,component,47,-0.5274865653374384,0.5274865653374384,-0.6170202859839364,negative
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,log10_R_neck_Mohm,component_log,47,0.26855026492709383,0.26855026492709383,0.16525494550398837,positive
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,log10_R_in_d_Mohm,component_log,47,-0.5274865653374384,0.5274865653374384,-0.6548549240755113,negative
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,Zin_Mohm,impedance,47,-0.7653922151771637,0.7653922151771637,-0.7641536064584187,negative
absolute_residual,absolute_divider_residual,active_nonlinear_challenge,transfer_gain,impedance,47,0.7653922151771637,0.7653922151771637,0.8535268129948584,positive
absolute_residual,absolute_divider_residual,baseline_reference_targets,SMI,ratio,3,1.0,1.0,0.9317816958404493,positive
absolute_residual,absolute_divider_residual,baseline_reference_targets,Gamma_divider,analytic_divider,3,-1.0,1.0,-0.9592027777720968,negative
absolute_residual,absolute_divider_residual,baseline_reference_targets,R_neck_Mohm,component,3,1.0,1.0,0.9317816958404493,positive
absolute_residual,absolute_divider_residual,baseline_reference_targets,R_in_d_Mohm,component,3,,,,undefined
absolute_residual,absolute_divider_residual,baseline_reference_targets,log10_R_neck_Mohm,component_log,3,1.0,1.0,0.9956296052395935,positive
absolute_residual,absolute_divider_residual,baseline_reference_targets,log10_R_in_d_Mohm,component_log,3,,,,undefined
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,SMI,ratio,27,0.8891294852363679,0.8891294852363679,0.9261537612192878,positive
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,Gamma_divider,analytic_divider,27,-0.8891294852363679,0.8891294852363679,-0.9266840280946098,negative
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,R_neck_Mohm,component,27,0.5722155453776198,0.5722155453776198,0.6050384569821688,positive
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,R_in_d_Mohm,component,27,-0.771937810309067,0.771937810309067,-0.7666648057990182,negative
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,log10_R_neck_Mohm,component_log,27,0.5722155453776198,0.5722155453776198,0.599910371328956,positive
absolute_residual,absolute_divider_residual,exploratory_matched_baseline_comparisons,log10_R_in_d_Mohm,component_log,27,-0.771937810309067,0.771937810309067,-0.7666583978578432,negative
absolute_residual,absolute_divider_residual,exploratory_mechanistic_decomposition,SMI,ratio,8,0.7637626158259734,0.7637626158259734,0.9978190326303658,positive
absolute_residual,absolute_divider_residual,exploratory_mechanistic_decomposition,Gamma_divider,analytic_divider,8,-0.7637626158259734,0.7637626158259734,-0.9978192176663621,negative
absolute_residual,absolute_divider_residual,exploratory_mechanistic_decomposition,Zin_Mohm,impedance,8,0.11415291512216423,0.11415291512216423,0.34583000355836485,positive
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,SMI,ratio,72,0.9971380796192681,0.9971380796192681,0.995689445911383,positive
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,Gamma_divider,analytic_divider,72,-0.9971380796192681,0.9971380796192681,-0.9967260811758444,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,R_neck_Mohm,component,72,0.9969451411666346,0.9969451411666346,0.9956933985670698,positive
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,R_in_d_Mohm,component,72,-0.1239307994083221,0.1239307994083221,-0.1916139788692869,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,log10_R_neck_Mohm,component_log,72,0.9969451411666346,0.9969451411666346,0.9907116381877707,positive
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,log10_R_in_d_Mohm,component_log,72,-0.1239307994083221,0.1239307994083221,-0.1916208216384515,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,Zin_Mohm,impedance,72,-0.1239307994083221,0.1239307994083221,-0.19162438553918376,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,Ztransfer_Mohm,impedance,72,-0.1239307994083221,0.1239307994083221,-0.19162408983005239,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,transfer_gain,impedance,72,-0.1239307994083221,0.1239307994083221,-0.19162799177044904,negative
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,dynamic_SMI_abs,dynamic_ratio,72,0.9969451411666346,0.9969451411666346,0.9956920801229322,positive
absolute_residual,absolute_divider_residual,exploratory_scenario_uncertainty,synaptic_conductance_scale,synaptic,72,0.20538298282847775,0.20538298282847775,0.14873764197723455,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,SMI,ratio,27,0.8891294852363679,0.8891294852363679,0.9261537612192878,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,Gamma_divider,analytic_divider,27,-0.8891294852363679,0.8891294852363679,-0.9266840280946098,negative
absolute_residual,absolute_divider_residual,exploratory_scenarios,R_neck_Mohm,component,27,0.5722155453776198,0.5722155453776198,0.6050384569821688,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,R_in_d_Mohm,component,27,-0.771937810309067,0.771937810309067,-0.7666648057990182,negative
absolute_residual,absolute_divider_residual,exploratory_scenarios,log10_R_neck_Mohm,component_log,27,0.5722155453776198,0.5722155453776198,0.599910371328956,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,log10_R_in_d_Mohm,component_log,27,-0.771937810309067,0.771937810309067,-0.7666583978578432,negative
absolute_residual,absolute_divider_residual,exploratory_scenarios,Zin_Mohm,impedance,27,-0.771937810309067,0.771937810309067,-0.766603719053716,negative
absolute_residual,absolute_divider_residual,exploratory_scenarios,Ztransfer_Mohm,impedance,27,0.5836602955995386,0.5836602955995386,0.766382169152247,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,transfer_gain,impedance,27,0.5836602955995386,0.5836602955995386,0.7665763507708038,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,dynamic_SMI_abs,dynamic_ratio,27,0.9277173833298088,0.9277173833298088,0.9721941701272839,positive
absolute_residual,absolute_divider_residual,exploratory_scenarios,synaptic_conductance_scale,synaptic,27,0.14323718273161656,0.14323718273161656,0.05885514063486984,positive
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,SMI,ratio,400,0.9526145163407271,0.9526145163407271,0.4376720490084247,positive
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,Gamma_divider,analytic_divider,400,-0.9526145163407271,0.9526145163407271,-0.71938629160804,negative
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,R_neck_Mohm,component,400,0.9526145163407271,0.9526145163407271,0.43767204900842427,positive
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,R_in_d_Mohm,component,400,,,-9.233131806392472e-17,undefined
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,log10_R_neck_Mohm,component_log,400,0.9526145163407271,0.9526145163407271,0.8426831944309541,positive
absolute_residual,absolute_divider_residual,fixed_load_geometry_sweep,log10_R_in_d_Mohm,component_log,400,,,9.233131806392472e-17,undefined
absolute_residual,absolute_divider_residual,global_uncertainty_N96,SMI,ratio,192,0.6019220600998455,0.6019220600998455,0.5992064840317494,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,Gamma_divider,analytic_divider,192,-0.6019220600998455,0.6019220600998455,-0.6041443762542982,negative
absolute_residual,absolute_divider_residual,global_uncertainty_N96,R_neck_Mohm,component,192,0.8527664372319665,0.8527664372319665,0.8333952486407528,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,R_in_d_Mohm,component,192,0.458093132780295,0.458093132780295,0.4603617503707594,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,log10_R_neck_Mohm,component_log,192,0.8527664372319665,0.8527664372319665,0.8324485779134595,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,log10_R_in_d_Mohm,component_log,192,0.458093132780295,0.458093132780295,0.4634683605814318,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,Zin_Mohm,impedance,192,-0.2758094491113386,0.2758094491113386,-0.2590380895585616,negative
absolute_residual,absolute_divider_residual,global_uncertainty_N96,Ztransfer_Mohm,impedance,192,-0.14345930047280572,0.14345930047280572,-0.088266532182679,negative
absolute_residual,absolute_divider_residual,global_uncertainty_N96,transfer_gain,impedance,192,-0.12699225489672855,0.12699225489672855,-0.07221378403352968,negative
absolute_residual,absolute_divider_residual,global_uncertainty_N96,dynamic_SMI_abs,dynamic_ratio,192,0.8595248437050147,0.8595248437050147,0.836069797942956,positive
absolute_residual,absolute_divider_residual,global_uncertainty_N96,synaptic_conductance_scale,synaptic,192,-0.04741057747099153,0.04741057747099153,-0.07867759434863163,negative
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,SMI,ratio,30,-1.0,1.0,-0.9530024718190236,negative
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,Gamma_divider,analytic_divider,30,1.0,1.0,0.9997739646477071,positive
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,R_neck_Mohm,component,30,,,,undefined
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,R_in_d_Mohm,component,30,1.0,1.0,0.9792643370486523,positive
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,log10_R_neck_Mohm,component_log,30,,,,undefined
absolute_residual,absolute_divider_residual,matched_neck_heterogeneous_load,log10_R_in_d_Mohm,component_log,30,1.0,1.0,0.9990150632301367,positive
absolute_residual,absolute_divider_residual,passive_morphology_challenge,SMI,ratio,24,0.5928409566808246,0.5928409566808246,0.3809858410198578,positive
absolute_residual,absolute_divider_residual,passive_morphology_challenge,Gamma_divider,analytic_divider,24,-0.5706939746752938,0.5706939746752938,-0.4286339033655161,negative
absolute_residual,absolute_divider_residual,passive_morphology_challenge,R_neck_Mohm,component,24,0.16406781085087885,0.16406781085087885,-0.0720845628441058,positive
absolute_residual,absolute_divider_residual,passive_morphology_challenge,R_in_d_Mohm,component,24,-0.6671034097676262,0.6671034097676262,-0.6655347348759258,negative
absolute_residual,absolute_divider_residual,passive_morphology_challenge,log10_R_neck_Mohm,component_log,24,0.16406781085087885,0.16406781085087885,-0.034127902613756554,positive
absolute_residual,absolute_divider_residual,passive_morphology_challenge,log10_R_in_d_Mohm,component_log,24,-0.6671034097676262,0.6671034097676262,-0.7871448444507463,negative
absolute_residual,absolute_divider_residual,passive_morphology_challenge,Zin_Mohm,impedance,24,-0.798694023582011,0.798694023582011,-0.7306751734509391,negative
absolute_residual,absolute_divider_residual,passive_morphology_challenge,Ztransfer_Mohm,impedance,24,0.3211333853682172,0.3211333853682172,0.18495083214265218,positive
absolute_residual,absolute_divider_residual,passive_morphology_challenge,transfer_gain,impedance,24,0.8527246067375862,0.8527246067375862,0.9101197381936786,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,SMI,ratio,384,0.642540699304542,0.642540699304542,0.613931784237009,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,Gamma_divider,analytic_divider,384,-0.642540699304542,0.642540699304542,-0.6230163301817904,negative
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,R_neck_Mohm,component,384,0.8627923379681234,0.8627923379681234,0.8513159679548327,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,R_in_d_Mohm,component,384,0.5055534456886891,0.5055534456886891,0.5126762533063338,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,log10_R_neck_Mohm,component_log,384,0.8627923379681234,0.8627923379681234,0.838633969187644,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,log10_R_in_d_Mohm,component_log,384,0.5055534456886891,0.5055534456886891,0.5116757630936045,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,Zin_Mohm,impedance,384,-0.21591679751004447,0.21591679751004447,-0.23325216373361699,negative
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,Ztransfer_Mohm,impedance,384,-0.018274405152400076,0.018274405152400076,-0.027574196123327486,negative
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,transfer_gain,impedance,384,-0.007026367634905973,0.007026367634905973,-0.011946126621595981,negative
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,dynamic_SMI_abs,dynamic_ratio,384,0.8651672392082983,0.8651672392082983,0.8558117157115838,positive
absolute_residual,absolute_divider_residual,progressive_uncertainty_N192,synaptic_conductance_scale,synaptic,384,-0.02287500805456992,0.02287500805456992,0.0007211591165191228,negative
